Date: 07-04 at 16:16:32, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1818.17(6) mean: 3540.16, max: 4717.47
Date: 07-04 at 16:17:48, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1703.09(6) mean: 2933.52, max: 4413.99
Date: 07-04 at 16:18:53, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1653.12(10) mean: 2181.99, max: 3395.44
Date: 07-04 at 16:20:09, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1602.60(10) mean: 1973.21, max: 2981.23
Date: 07-04 at 16:21:15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1586.14(10) mean: 1951.04, max: 2703.46
Date: 07-04 at 16:22:30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1560.15(10) mean: 1791.07, max: 2133.47
Date: 07-04 at 16:23:51, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1560.15(10) mean: 1684.27, max: 1824.52
Date: 07-04 at 16:25:17, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1500.42(11) mean: 1552.96, max: 1617.43
Date: 07-04 at 16:26:30, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1487.27(11) mean: 1590.50, max: 1657.66
Date: 07-04 at 16:27:44, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1487.27(11) mean: 1622.54, max: 1728.54
Date: 07-04 at 16:29:10, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1471.78(11) mean: 1557.73, max: 1738.03
Date: 07-04 at 16:30:34, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1457.31(11) mean: 1558.94, max: 1757.85
Date: 07-04 at 16:31:43, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1420.14(9) mean: 1503.01, max: 1718.41
Date: 07-04 at 16:33:03, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1410.93(9) mean: 1505.55, max: 1669.66
Date: 07-04 at 16:34:16, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1403.01(11) mean: 1471.41, max: 1602.40
