Date: 10-31 at 22:10:37, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 1336.64(4), mean: 3185.99, max: 4106.48
Date: 10-31 at 22:11:18, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 1292.97(8), mean: 2675.48, max: 3697.77
Date: 10-31 at 22:12:01, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 965.57(7), mean: 2439.53, max: 3352.68
Date: 10-31 at 22:12:46, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 819.49(7), mean: 2460.97, max: 3382.94
Date: 10-31 at 22:13:25, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 781.91(7), mean: 1763.86, max: 2595.12
Date: 10-31 at 22:14:06, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 744.85(7), mean: 895.64, max: 1004.81
Date: 10-31 at 22:15:02, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 709.27(6), mean: 912.09, max: 1039.73
Date: 10-31 at 22:15:56, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 869.36, max: 1008.81
Date: 10-31 at 22:16:38, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 842.36, max: 1027.51
Date: 10-31 at 22:17:17, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 819.57, max: 947.47
Date: 10-31 at 22:18:04, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 814.02, max: 923.77
Date: 10-31 at 22:18:32, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 710.64, max: 740.84
Date: 10-31 at 22:19:23, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 709.87, max: 739.06
Date: 10-31 at 22:19:51, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.76, max: 709.95
Date: 10-31 at 22:20:26, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 713.60, max: 753.75
Date: 10-31 at 22:21:06, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.74, max: 712.10
Date: 10-31 at 22:21:56, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
Date: 10-31 at 22:22:35, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
Date: 10-31 at 22:23:24, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
Date: 10-31 at 22:24:14, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
Date: 10-31 at 22:25:03, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
Date: 10-31 at 22:25:30, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
Date: 10-31 at 22:26:16, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.88, best obj: 707.43(6), mean: 707.43, max: 707.43
