Date: 01-12 at 17:15:19, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 1094.42(4), mean: 3124.30, max: 4079.01
Date: 01-12 at 17:15:52, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 899.64(4), mean: 2343.99, max: 3584.54
Date: 01-12 at 17:16:18, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 882.48(4), mean: 1646.64, max: 2595.84
Date: 01-12 at 17:16:52, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 882.48(4), mean: 1136.58, max: 1707.49
Date: 01-12 at 17:17:21, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 882.48(4), mean: 958.32, max: 1139.28
Date: 01-12 at 17:17:50, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 848.46(6), mean: 905.49, max: 961.32
Date: 01-12 at 17:18:37, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 815.17(5), mean: 908.03, max: 1001.20
Date: 01-12 at 17:19:17, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 811.89(5), mean: 905.35, max: 963.05
Date: 01-12 at 17:20:04, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 811.17(6), mean: 890.73, max: 982.90
Date: 01-12 at 17:20:46, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 794.62(6), mean: 879.90, max: 928.33
Date: 01-12 at 17:21:23, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 930.40, max: 997.67
Date: 01-12 at 17:21:58, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 906.46, max: 987.56
Date: 01-12 at 17:22:52, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 858.99, max: 923.75
Date: 01-12 at 17:23:31, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 872.21, max: 922.63
Date: 01-12 at 17:24:22, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 865.36, max: 921.37
Date: 01-12 at 17:25:18, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 3199.26, max: 3880.39
Date: 01-12 at 17:25:56, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 1178.70, max: 2917.13
Date: 01-12 at 17:26:44, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 1189.91, max: 2895.90
Date: 01-12 at 17:27:34, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.92(6), mean: 927.33, max: 1106.53
Date: 01-12 at 17:28:14, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 772.66(7), mean: 2586.72, max: 3151.19
Date: 01-12 at 17:28:57, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 703.68(6), mean: 1386.32, max: 2787.17
