Date: 01-12 at 16:37:06, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 1222.01(4), mean: 3338.97, max: 4201.12
Date: 01-12 at 16:37:35, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 1035.84(4), mean: 2456.24, max: 3313.27
Date: 01-12 at 16:38:07, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 967.04(4), mean: 2249.76, max: 3382.72
Date: 01-12 at 16:38:36, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 946.56(4), mean: 1341.78, max: 2069.19
Date: 01-12 at 16:39:14, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 905.48(5), mean: 1223.99, max: 1624.64
Date: 01-12 at 16:39:53, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 895.32(5), mean: 1017.53, max: 1467.21
Date: 01-12 at 16:40:20, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 895.32(5), mean: 1003.05, max: 1394.67
Date: 01-12 at 16:41:02, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 867.43(6), mean: 902.54, max: 940.54
Date: 01-12 at 16:41:44, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 805.04(6), mean: 898.63, max: 940.54
Date: 01-12 at 16:42:31, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 760.16(5), mean: 906.63, max: 972.59
Date: 01-12 at 16:43:09, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 759.70(5), mean: 934.35, max: 994.21
Date: 01-12 at 16:43:45, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 758.42(5), mean: 960.60, max: 1024.47
Date: 01-12 at 16:44:26, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 758.42(5), mean: 852.75, max: 902.71
Date: 01-12 at 16:45:03, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 758.42(5), mean: 900.89, max: 948.32
Date: 01-12 at 16:45:42, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 732.50(6), mean: 867.38, max: 938.38
Date: 01-12 at 16:46:09, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 732.50(5), mean: 779.00, max: 817.24
