Date: 07-17 at 23:53:54, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 1170.81(9) mean: 3486.59, max: 4415.58
Date: 07-17 at 23:54:40, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 987.88(8) mean: 2204.58, max: 3502.03
Date: 07-17 at 23:55:25, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 859.77(7) mean: 2120.23, max: 3426.40
Date: 07-17 at 23:56:09, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 846.42(7) mean: 1758.04, max: 3228.90
Date: 07-17 at 23:56:51, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 846.42(7) mean: 1635.56, max: 3209.13
Date: 07-17 at 23:57:36, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 846.42(7) mean: 1060.49, max: 1926.56
Date: 07-17 at 23:58:18, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 846.42(7) mean: 964.46, max: 1158.69
Date: 07-17 at 23:59:00, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 821.45(6) mean: 911.82, max: 991.75
Date: 07-17 at 23:59:43, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 821.45(6) mean: 899.30, max: 1012.10
Date: 07-18 at 00:00:21, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 821.45(6) mean: 905.43, max: 1067.64
Date: 07-18 at 00:01:02, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 821.45(6) mean: 857.09, max: 933.21
Date: 07-18 at 00:01:45, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 821.45(6) mean: 866.56, max: 985.12
Date: 07-18 at 00:02:24, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 821.40(6) mean: 833.14, max: 881.91
Date: 07-18 at 00:03:03, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 857.72, max: 915.08
Date: 07-18 at 00:03:45, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 828.77, max: 856.97
Date: 07-18 at 00:04:22, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 865.91, max: 904.79
Date: 07-18 at 00:05:01, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 819.44, max: 846.98
Date: 07-18 at 00:05:41, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:06:23, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:07:02, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:07:40, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:08:20, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:09:01, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:09:42, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:10:19, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:10:58, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:11:37, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:12:19, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:12:57, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:13:36, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:14:15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:14:55, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:15:35, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 817.47, max: 817.47
Date: 07-18 at 00:16:14, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 1738.00, max: 3141.23
Date: 07-18 at 00:16:55, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 874.25, max: 1034.16
Date: 07-18 at 00:17:37, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 889.26, max: 1067.45
Date: 07-18 at 00:18:16, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 868.08, max: 991.62
Date: 07-18 at 00:18:55, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 817.47(6) mean: 834.20, max: 889.27
Date: 07-18 at 00:19:36, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 793.31(6) mean: 833.11, max: 894.77
Date: 07-18 at 00:20:17, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 833.72, max: 905.92
Date: 07-18 at 00:20:56, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 823.15, max: 882.13
Date: 07-18 at 00:21:36, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 798.42, max: 852.03
Date: 07-18 at 00:22:17, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 804.95, max: 856.69
Date: 07-18 at 00:22:58, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 795.36, max: 834.94
Date: 07-18 at 00:23:35, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:24:13, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:24:53, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:25:35, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:26:13, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:26:51, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:27:30, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:28:11, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
Date: 07-18 at 00:28:52, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.29 best obj: 792.54(6) mean: 792.54, max: 792.54
