Date: 07-07 at 21:59:27, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1499.60(17) mean: 2537.58, max: 2861.94
Date: 07-07 at 22:01:06, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1419.60(16) mean: 2219.28, max: 2820.24
Date: 07-07 at 22:02:43, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1410.55(16) mean: 2151.81, max: 2766.68
Date: 07-07 at 22:04:23, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1406.05(16) mean: 2009.87, max: 2703.23
Date: 07-07 at 22:06:16, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1384.81(16) mean: 1747.61, max: 2653.58
Date: 07-07 at 22:07:59, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1381.34(16) mean: 1694.46, max: 2556.14
Date: 07-07 at 22:09:28, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1359.57(17) mean: 1690.65, max: 2575.93
Date: 07-07 at 22:11:08, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1359.13(17) mean: 1580.32, max: 2594.01
Date: 07-07 at 22:12:47, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1330.83(17) mean: 1404.42, max: 1594.22
Date: 07-07 at 22:14:10, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1403.49, max: 1471.30
Date: 07-07 at 22:15:52, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1400.86, max: 1457.87
Date: 07-07 at 22:17:48, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1347.38, max: 1429.63
Date: 07-07 at 22:19:18, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1398.25, max: 1482.47
Date: 07-07 at 22:21:03, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1380.91, max: 1483.95
Date: 07-07 at 22:22:38, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1380.17, max: 1508.11
Date: 07-07 at 22:24:19, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1296.22(16) mean: 1356.88, max: 1451.07
Date: 07-07 at 22:25:55, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.36(16) mean: 1336.05, max: 1381.98
Date: 07-07 at 22:27:31, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1352.10, max: 1450.92
Date: 07-07 at 22:29:07, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1366.71, max: 1474.09
Date: 07-07 at 22:30:51, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1340.25, max: 1385.61
Date: 07-07 at 22:32:40, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1334.26, max: 1381.42
Date: 07-07 at 22:34:29, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1333.18, max: 1375.69
Date: 07-07 at 22:36:22, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1327.51, max: 1359.69
Date: 07-07 at 22:37:54, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1390.88, max: 1434.94
Date: 07-07 at 22:39:40, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1352.79, max: 1470.32
Date: 07-07 at 22:41:30, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1322.06, max: 1346.84
Date: 07-07 at 22:43:14, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1334.67, max: 1404.04
Date: 07-07 at 22:45:12, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1323.48, max: 1374.48
Date: 07-07 at 22:46:47, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1336.25, max: 1385.48
Date: 07-07 at 22:48:28, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1321.67, max: 1373.65
Date: 07-07 at 22:50:06, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1322.98, max: 1410.73
Date: 07-07 at 22:51:55, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1315.88, max: 1333.05
Date: 07-07 at 22:53:23, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1344.94, max: 1394.93
Date: 07-07 at 22:55:00, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1325.14, max: 1413.68
Date: 07-07 at 22:56:43, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1323.87, max: 1429.88
Date: 07-07 at 22:58:11, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1348.69, max: 1379.48
Date: 07-07 at 22:59:40, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1293.04(16) mean: 1346.08, max: 1398.05
Date: 07-07 at 23:01:18, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1288.91(16) mean: 1312.22, max: 1398.35
Date: 07-07 at 23:02:57, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1316.33, max: 1367.96
Date: 07-07 at 23:04:32, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1306.27, max: 1345.31
Date: 07-07 at 23:06:21, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1306.23, max: 1345.31
Date: 07-07 at 23:07:51, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1306.23, max: 1345.31
Date: 07-07 at 23:09:31, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1315.48, max: 1359.19
Date: 07-07 at 23:11:17, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1306.23, max: 1345.31
Date: 07-07 at 23:12:47, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1305.11, max: 1328.61
Date: 07-07 at 23:14:12, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1294.31, max: 1312.37
Date: 07-07 at 23:15:51, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1294.31, max: 1312.37
Date: 07-07 at 23:17:35, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1293.74, max: 1311.04
Date: 07-07 at 23:18:58, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1293.53, max: 1311.04
Date: 07-07 at 23:20:28, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1293.53, max: 1311.04
Date: 07-07 at 23:21:59, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1295.30, max: 1337.56
Date: 07-07 at 23:23:50, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1291.94, max: 1306.52
Date: 07-07 at 23:25:20, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1291.94, max: 1306.52
Date: 07-07 at 23:26:58, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1315.92, max: 1345.21
Date: 07-07 at 23:28:23, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:30:11, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:31:52, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:33:23, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:35:05, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:36:33, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:38:05, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:39:41, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:41:12, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:43:02, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:44:35, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:46:21, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:47:53, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:49:37, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:51:09, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
Date: 07-07 at 23:52:45, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1287.18(16) mean: 1288.47, max: 1306.52
