Date: 11-26 at 13:03:24, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1583.38(13), mean: 3484.40, max: 4009.69
Date: 11-26 at 13:04:28, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1438.32(13), mean: 3470.67, max: 3998.93
Date: 11-26 at 13:05:34, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1176.16(13), mean: 3370.86, max: 3866.17
Date: 11-26 at 13:06:38, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1041.44(13), mean: 3157.92, max: 3796.59
Date: 11-26 at 13:07:47, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.80(13), mean: 2909.98, max: 3748.25
Date: 11-26 at 13:08:53, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1023.17(13), mean: 2868.74, max: 3701.43
Date: 11-26 at 13:10:02, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1023.17(13), mean: 2899.12, max: 3705.38
Date: 11-26 at 13:11:10, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1023.17(13), mean: 2786.62, max: 3571.97
Date: 11-26 at 13:12:22, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1023.17(13), mean: 2631.58, max: 3309.76
Date: 11-26 at 13:13:32, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1023.17(13), mean: 1211.29, max: 1346.67
Date: 11-26 at 13:14:40, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1023.17(13), mean: 1235.53, max: 1415.85
Date: 11-26 at 13:15:46, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 974.48(13), mean: 1131.27, max: 1321.95
Date: 11-26 at 13:16:51, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 958.35(13), mean: 1078.38, max: 1313.77
Date: 11-26 at 13:17:55, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 955.04(12), mean: 1060.19, max: 1176.01
Date: 11-26 at 13:18:55, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 936.19(12), mean: 1087.84, max: 1201.60
Date: 11-26 at 13:19:56, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 936.19(12), mean: 1017.37, max: 1146.82
Date: 11-26 at 13:20:59, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 936.19(12), mean: 989.10, max: 1047.27
Date: 11-26 at 13:22:00, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 936.19(12), mean: 964.78, max: 997.32
Date: 11-26 at 13:22:59, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 899.87(11), mean: 954.72, max: 986.24
Date: 11-26 at 13:24:01, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 893.92(11), mean: 995.66, max: 1058.90
Date: 11-26 at 13:25:04, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 893.58(11), mean: 950.81, max: 998.22
Date: 11-26 at 13:26:02, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 930.38, max: 987.52
Date: 11-26 at 13:27:00, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 925.22, max: 981.13
Date: 11-26 at 13:28:01, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 921.92, max: 941.97
Date: 11-26 at 13:28:57, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 921.92, max: 941.97
Date: 11-26 at 13:29:55, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 921.92, max: 941.97
Date: 11-26 at 13:30:54, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 925.31, max: 954.25
Date: 11-26 at 13:31:52, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 923.83, max: 934.85
Date: 11-26 at 13:32:54, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 923.83, max: 934.85
Date: 11-26 at 13:33:51, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 923.83, max: 934.85
Date: 11-26 at 13:34:47, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 923.83, max: 934.85
Date: 11-26 at 13:35:48, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 867.43(11), mean: 923.83, max: 934.85
