Date: 07-15 at 07:43:46, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1332.73(13) mean: 3372.73, max: 3968.67
Date: 07-15 at 07:44:57, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1197.30(12) mean: 3239.56, max: 3833.08
Date: 07-15 at 07:46:10, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1176.12(12) mean: 3237.87, max: 3850.54
Date: 07-15 at 07:47:16, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1175.35(12) mean: 1364.45, max: 1543.34
Date: 07-15 at 07:48:25, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1082.70(13) mean: 1388.51, max: 1576.16
Date: 07-15 at 07:49:34, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 1020.38(12) mean: 1422.46, max: 1622.40
Date: 07-15 at 07:50:41, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 929.42(12) mean: 1283.81, max: 1580.57
Date: 07-15 at 07:51:49, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 917.13(12) mean: 1322.31, max: 1638.86
Date: 07-15 at 07:52:58, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1301.00, max: 1665.20
Date: 07-15 at 07:54:07, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1130.09, max: 1276.16
Date: 07-15 at 07:55:14, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1096.66, max: 1283.47
Date: 07-15 at 07:56:25, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1053.28, max: 1193.30
Date: 07-15 at 07:57:30, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1049.48, max: 1205.87
Date: 07-15 at 07:58:35, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1017.34, max: 1253.42
Date: 07-15 at 07:59:42, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 1004.28, max: 1122.08
Date: 07-15 at 08:00:50, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 996.77, max: 1149.09
Date: 07-15 at 08:01:54, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 985.09, max: 1143.53
Date: 07-15 at 08:03:01, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 884.11(11) mean: 957.81, max: 1035.64
Date: 07-15 at 08:04:04, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 945.77, max: 988.65
Date: 07-15 at 08:05:07, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 945.58, max: 993.95
Date: 07-15 at 08:06:12, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 944.47, max: 989.68
Date: 07-15 at 08:07:18, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 936.02, max: 989.68
Date: 07-15 at 08:08:24, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 930.54, max: 989.68
Date: 07-15 at 08:09:30, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 929.67, max: 989.68
