Date: 07-08 at 15:29:45, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 962.32(8) mean: 3022.73, max: 4339.51
Date: 07-08 at 15:30:31, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 837.16(7) mean: 2392.22, max: 3881.82
Date: 07-08 at 15:31:13, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 817.82(7) mean: 2070.87, max: 3141.15
Date: 07-08 at 15:31:58, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 810.30(7) mean: 1933.06, max: 3157.34
Date: 07-08 at 15:32:48, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 805.16(7) mean: 1018.52, max: 1244.57
Date: 07-08 at 15:33:28, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 805.16(7) mean: 1002.48, max: 1254.72
Date: 07-08 at 15:34:11, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 805.16(7) mean: 1015.91, max: 1285.14
Date: 07-08 at 15:35:00, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 805.16(7) mean: 908.40, max: 1028.42
Date: 07-08 at 15:35:44, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 801.86(7) mean: 861.85, max: 946.03
Date: 07-08 at 15:36:29, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 798.16(7) mean: 925.41, max: 1007.40
Date: 07-08 at 15:37:15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 798.16(7) mean: 898.58, max: 1013.66
Date: 07-08 at 15:37:59, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 798.16(7) mean: 863.57, max: 1049.75
Date: 07-08 at 15:38:47, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 798.16(7) mean: 828.00, max: 906.62
Date: 07-08 at 15:39:26, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 842.18, max: 940.99
Date: 07-08 at 15:40:06, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 864.98, max: 967.30
Date: 07-08 at 15:40:53, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 839.68, max: 935.26
Date: 07-08 at 15:41:39, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 829.96, max: 962.97
Date: 07-08 at 15:42:21, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 834.25, max: 912.28
Date: 07-08 at 15:43:04, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 830.24, max: 886.96
Date: 07-08 at 15:43:50, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 821.19, max: 910.74
Date: 07-08 at 15:44:31, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 814.59, max: 871.51
Date: 07-08 at 15:45:15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 821.30, max: 910.74
Date: 07-08 at 15:46:02, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 813.33, max: 861.69
Date: 07-08 at 15:46:44, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 797.94(7) mean: 821.40, max: 897.50
