Date: 07-08 at 20:15:06, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 1107.82(9) mean: 3480.99, max: 4147.97
Date: 07-08 at 20:15:53, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 967.04(9) mean: 2973.40, max: 3912.54
Date: 07-08 at 20:16:40, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 923.96(9) mean: 2253.49, max: 3281.11
Date: 07-08 at 20:17:27, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 910.47(9) mean: 1901.90, max: 3045.81
Date: 07-08 at 20:18:16, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 841.85(8) mean: 1732.75, max: 2865.02
Date: 07-08 at 20:18:58, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 835.73(8) mean: 1620.43, max: 2598.47
Date: 07-08 at 20:19:48, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 833.40(8) mean: 1026.73, max: 1250.99
Date: 07-08 at 20:20:39, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 831.72(8) mean: 936.03, max: 1053.99
Date: 07-08 at 20:21:25, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 831.72(8) mean: 911.62, max: 995.14
Date: 07-08 at 20:22:15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 831.72(8) mean: 892.67, max: 992.05
Date: 07-08 at 20:22:58, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 820.04(7) mean: 899.56, max: 994.90
Date: 07-08 at 20:23:44, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 806.16(7) mean: 883.78, max: 994.90
Date: 07-08 at 20:24:33, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 883.86, max: 992.05
Date: 07-08 at 20:25:16, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 876.74, max: 992.05
Date: 07-08 at 20:26:02, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 879.73, max: 992.05
Date: 07-08 at 20:26:51, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 867.14, max: 957.43
Date: 07-08 at 20:27:40, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 867.66, max: 955.96
Date: 07-08 at 20:28:23, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 864.27, max: 952.57
Date: 07-08 at 20:29:07, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 859.95, max: 926.68
Date: 07-08 at 20:29:56, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 799.22(7) mean: 856.50, max: 895.86
Date: 07-08 at 20:30:42, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 795.94(7) mean: 800.40, max: 818.82
Date: 07-08 at 20:31:22, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 795.94(7) mean: 836.38, max: 843.16
Date: 07-08 at 20:32:09, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 795.94(7) mean: 810.50, max: 827.12
Date: 07-08 at 20:32:56, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 802.36, max: 818.82
Date: 07-08 at 20:33:38, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 802.36, max: 818.82
Date: 07-08 at 20:34:21, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 803.80, max: 817.69
Date: 07-08 at 20:35:08, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.41, max: 791.58
Date: 07-08 at 20:35:56, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:36:39, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:37:23, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:38:07, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:38:56, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:39:40, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:40:23, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:41:08, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:41:54, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:42:40, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:43:22, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:44:06, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:44:52, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:45:40, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:46:22, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:47:04, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:47:48, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:48:35, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:49:24, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:50:06, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:50:49, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
Date: 07-08 at 20:51:34, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 791.39(7) mean: 791.39, max: 791.39
