Date: 06-30 at 18:57:58, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1521.39(6) mean: 2625.05, max: 3361.04
Date: 06-30 at 18:59:20, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1418.06(6) mean: 2383.40, max: 3292.23
Date: 06-30 at 19:00:27, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1362.99(6) mean: 1950.53, max: 3050.13
Date: 06-30 at 19:01:36, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1357.64(6) mean: 1971.45, max: 3073.28
Date: 06-30 at 19:02:37, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1339.82(10) mean: 1415.65, max: 1516.00
Date: 06-30 at 19:03:48, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1314.01(11) mean: 1409.56, max: 1540.19
Date: 06-30 at 19:05:09, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1283.18(10) mean: 1427.00, max: 1559.00
Date: 06-30 at 19:06:22, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1455.24, max: 1607.37
Date: 06-30 at 19:07:36, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1378.48, max: 1557.03
Date: 06-30 at 19:08:48, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1342.57, max: 1402.84
Date: 06-30 at 19:10:04, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1319.19, max: 1360.03
Date: 06-30 at 19:11:16, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1320.23, max: 1387.27
Date: 06-30 at 19:12:13, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1397.22, max: 1467.44
Date: 06-30 at 19:13:31, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.48(10) mean: 1384.23, max: 1523.08
Date: 06-30 at 19:14:43, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1274.39(13) mean: 1375.16, max: 1494.55
Date: 06-30 at 19:15:53, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1274.39(13) mean: 1387.01, max: 1538.57
Date: 06-30 at 19:17:05, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1274.39(13) mean: 1369.77, max: 1511.94
Date: 06-30 at 19:18:28, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1274.39(13) mean: 1328.22, max: 1408.49
Date: 06-30 at 19:19:39, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1271.72(12) mean: 1333.40, max: 1457.93
Date: 06-30 at 19:20:58, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.09(12) mean: 1370.09, max: 1445.05
Date: 06-30 at 19:22:19, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.09(12) mean: 1383.06, max: 1470.81
Date: 06-30 at 19:23:39, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.09(12) mean: 1312.06, max: 1360.44
Date: 06-30 at 19:24:48, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.09(12) mean: 1339.62, max: 1411.38
