Date: 06-30 at 04:30:50, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1628.85(6) mean: 3295.39, max: 3748.68
Date: 06-30 at 04:31:43, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1494.10(6) mean: 3182.88, max: 3689.46
Date: 06-30 at 04:32:30, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1464.89(6) mean: 2469.48, max: 3319.95
Date: 06-30 at 04:33:12, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1436.63(6) mean: 1766.37, max: 2432.60
Date: 06-30 at 04:33:54, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1397.84(9) mean: 1603.79, max: 2077.88
Date: 06-30 at 04:34:43, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1354.77(8) mean: 1585.59, max: 1960.51
Date: 06-30 at 04:35:36, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1349.19(8) mean: 1535.66, max: 1866.21
Date: 06-30 at 04:36:18, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1349.19(8) mean: 1506.48, max: 1676.17
Date: 06-30 at 04:37:08, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1336.48(9) mean: 1458.28, max: 1621.79
Date: 06-30 at 04:38:01, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1324.33(9) mean: 1457.50, max: 1672.00
Date: 06-30 at 04:38:54, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1292.28(11) mean: 1324.87, max: 1350.38
Date: 06-30 at 04:39:46, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1323.71, max: 1368.27
Date: 06-30 at 04:40:35, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1318.17, max: 1343.52
Date: 06-30 at 04:41:28, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1325.47, max: 1413.34
Date: 06-30 at 04:42:21, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1318.97, max: 1350.32
Date: 06-30 at 04:43:01, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1319.08, max: 1349.92
Date: 06-30 at 04:43:54, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1340.93, max: 1373.65
Date: 06-30 at 04:44:47, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1315.72, max: 1346.20
Date: 06-30 at 04:45:45, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1314.27, max: 1343.03
Date: 06-30 at 04:46:38, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1314.27, max: 1343.03
Date: 06-30 at 04:47:18, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1314.27, max: 1343.03
Date: 06-30 at 04:48:13, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1314.27, max: 1343.03
Date: 06-30 at 04:49:03, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1314.15, max: 1343.03
Date: 06-30 at 04:50:01, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1335.67, max: 1373.65
Date: 06-30 at 04:50:54, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1313.72, max: 1342.80
Date: 06-30 at 04:51:42, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1313.72, max: 1342.80
Date: 06-30 at 04:52:22, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1313.72, max: 1342.80
Date: 06-30 at 04:53:20, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1313.72, max: 1342.80
Date: 06-30 at 04:54:15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1313.72, max: 1342.80
Date: 06-30 at 04:55:08, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1313.72, max: 1342.80
Date: 06-30 at 04:55:52, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1282.10(9) mean: 1346.67, max: 1389.82
Date: 06-30 at 04:56:42, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1288.25, max: 1299.70
Date: 06-30 at 04:57:34, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1285.70, max: 1297.31
Date: 06-30 at 04:58:24, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1285.62, max: 1297.31
Date: 06-30 at 04:59:20, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1292.64, max: 1316.17
Date: 06-30 at 05:00:18, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1291.00, max: 1302.53
Date: 06-30 at 05:01:09, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1285.76, max: 1291.35
Date: 06-30 at 05:02:04, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1288.48, max: 1291.04
Date: 06-30 at 05:02:51, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1285.51, max: 1291.35
Date: 06-30 at 05:03:44, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1281.24, max: 1305.03
Date: 06-30 at 05:04:38, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1280.95, max: 1307.38
Date: 06-30 at 05:05:22, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1283.96, max: 1329.19
Date: 06-30 at 05:06:11, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1278.64, max: 1291.14
Date: 06-30 at 05:06:59, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1278.28, max: 1285.80
Date: 06-30 at 05:07:40, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1278.28, max: 1285.80
Date: 06-30 at 05:08:26, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1278.28, max: 1285.80
Date: 06-30 at 05:09:16, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:09:54, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:10:50, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:11:37, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:12:31, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:13:21, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:14:11, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:14:58, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:15:51, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:16:42, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:17:34, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:18:12, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:19:06, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:19:53, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:20:48, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:21:38, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:22:29, iter: 63, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:23:20, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:24:16, iter: 65, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:25:10, iter: 66, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:25:57, iter: 67, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:26:35, iter: 68, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:27:20, iter: 69, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:28:05, iter: 70, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:29:02, iter: 71, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:29:54, iter: 72, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:30:42, iter: 73, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:31:39, iter: 74, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:32:28, iter: 75, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:33:27, iter: 76, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:34:12, iter: 77, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:34:57, iter: 78, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:35:52, iter: 79, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:36:44, iter: 80, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:37:43, iter: 81, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1277.75, max: 1277.75
Date: 06-30 at 05:38:30, iter: 83, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 2041.60, max: 3154.48
Date: 06-30 at 05:39:23, iter: 84, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1365.98, max: 1547.04
Date: 06-30 at 05:40:20, iter: 85, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.75(9) mean: 1368.39, max: 1571.26
