Date: 07-01 at 07:23:45, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1670.45(6) mean: 2580.13, max: 3471.97
Date: 07-01 at 07:24:23, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1509.10(6) mean: 2409.93, max: 3265.95
Date: 07-01 at 07:25:05, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1438.21(6) mean: 2166.16, max: 3026.88
Date: 07-01 at 07:25:42, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1435.53(6) mean: 2044.01, max: 2843.45
Date: 07-01 at 07:26:21, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1435.53(6) mean: 1760.15, max: 2556.23
Date: 07-01 at 07:26:57, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1435.53(6) mean: 1500.23, max: 1612.46
Date: 07-01 at 07:27:34, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1393.66(10) mean: 1478.64, max: 1586.03
Date: 07-01 at 07:28:13, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1375.91(11) mean: 1428.38, max: 1517.56
Date: 07-01 at 07:28:50, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1326.20(11) mean: 1470.81, max: 1555.25
Date: 07-01 at 07:29:27, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1326.20(11) mean: 1560.90, max: 1667.08
Date: 07-01 at 07:30:13, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1326.20(11) mean: 1620.70, max: 1731.50
Date: 07-01 at 07:31:00, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1326.20(11) mean: 1656.78, max: 1768.45
Date: 07-01 at 07:31:43, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1326.20(11) mean: 1523.01, max: 1785.36
Date: 07-01 at 07:32:35, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1285.43(11) mean: 1458.75, max: 1718.22
Date: 07-01 at 07:33:17, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.56(11) mean: 1477.18, max: 1688.06
Date: 07-01 at 07:34:01, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.56(11) mean: 1343.12, max: 1434.97
Date: 07-01 at 07:34:47, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.56(11) mean: 1399.18, max: 1460.23
Date: 07-01 at 07:35:41, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1257.50(10) mean: 1299.14, max: 1351.60
Date: 07-01 at 07:36:22, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1240.04(10) mean: 1270.96, max: 1302.29
Date: 07-01 at 07:37:05, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1240.04(10) mean: 1298.38, max: 1390.45
Date: 07-01 at 07:37:47, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1231.49(10) mean: 1278.67, max: 1390.92
Date: 07-01 at 07:38:26, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1220.22(11) mean: 1247.49, max: 1295.11
Date: 07-01 at 07:39:16, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1220.22(11) mean: 1250.23, max: 1295.11
Date: 07-01 at 07:39:57, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1220.22(11) mean: 1245.35, max: 1295.11
Date: 07-01 at 07:40:44, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1208.27(10) mean: 1246.88, max: 1295.11
Date: 07-01 at 07:41:30, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1208.27(10) mean: 1250.07, max: 1295.11
Date: 07-01 at 07:42:12, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1208.27(10) mean: 1287.51, max: 1323.22
Date: 07-01 at 07:43:03, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1208.27(10) mean: 1236.05, max: 1283.01
Date: 07-01 at 07:43:51, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1208.27(10) mean: 1233.23, max: 1280.95
Date: 07-01 at 07:44:40, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1208.27(10) mean: 1232.80, max: 1280.95
