Date: 07-01 at 03:37:50, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1639.61(14) mean: 2752.55, max: 3523.16
Date: 07-01 at 03:38:43, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1342.46(13) mean: 2689.92, max: 3505.21
Date: 07-01 at 03:39:41, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1305.05(12) mean: 2560.27, max: 3527.14
Date: 07-01 at 03:40:41, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.47(12) mean: 1523.76, max: 1667.06
Date: 07-01 at 03:41:27, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1552.64, max: 1690.45
Date: 07-01 at 03:42:21, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1515.90, max: 1701.46
Date: 07-01 at 03:43:20, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1534.15, max: 1721.65
Date: 07-01 at 03:44:13, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1454.42, max: 1657.15
Date: 07-01 at 03:45:05, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1487.75, max: 1710.29
Date: 07-01 at 03:46:08, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1399.96, max: 1547.88
Date: 07-01 at 03:46:59, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1456.83, max: 1607.86
Date: 07-01 at 03:47:54, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1431.49, max: 1543.81
Date: 07-01 at 03:48:56, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1392.26, max: 1484.05
Date: 07-01 at 03:49:52, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1384.88, max: 1443.15
Date: 07-01 at 03:50:43, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1410.16, max: 1490.28
Date: 07-01 at 03:51:46, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1416.89, max: 1495.09
Date: 07-01 at 03:52:48, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1366.23, max: 1441.94
Date: 07-01 at 03:53:44, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1386.66, max: 1459.13
Date: 07-01 at 03:54:45, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1402.53, max: 1496.92
Date: 07-01 at 03:55:47, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1407.27, max: 1540.07
Date: 07-01 at 03:56:47, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1382.15, max: 1459.51
Date: 07-01 at 03:57:51, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1367.19, max: 1442.97
Date: 07-01 at 03:58:56, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1361.17, max: 1414.28
Date: 07-01 at 03:59:53, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1378.76, max: 1442.62
Date: 07-01 at 04:00:56, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1385.35, max: 1449.80
Date: 07-01 at 04:01:59, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.18(12) mean: 1387.62, max: 1509.88
Date: 07-01 at 04:02:44, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1298.04(14) mean: 1405.94, max: 1481.23
Date: 07-01 at 04:03:39, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1430.52, max: 1520.80
Date: 07-01 at 04:04:43, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1421.81, max: 1536.40
Date: 07-01 at 04:05:50, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1355.53, max: 1403.57
Date: 07-01 at 04:06:43, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1353.16, max: 1421.35
Date: 07-01 at 04:07:39, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1399.71, max: 1466.07
Date: 07-01 at 04:08:42, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1389.60, max: 1490.48
Date: 07-01 at 04:09:47, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1346.06, max: 1412.64
Date: 07-01 at 04:10:47, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1316.12, max: 1385.71
Date: 07-01 at 04:11:42, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1270.84(13) mean: 1328.22, max: 1369.72
Date: 07-01 at 04:12:46, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1269.51(13) mean: 1304.28, max: 1331.84
Date: 07-01 at 04:13:48, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1315.47, max: 1364.86
Date: 07-01 at 04:14:48, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1299.30, max: 1331.52
Date: 07-01 at 04:15:41, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1333.81, max: 1370.66
Date: 07-01 at 04:16:44, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1313.95, max: 1385.59
Date: 07-01 at 04:17:38, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1286.06, max: 1357.29
Date: 07-01 at 04:18:33, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1284.15, max: 1346.48
Date: 07-01 at 04:19:29, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1278.26, max: 1305.89
Date: 07-01 at 04:20:25, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1275.85, max: 1290.58
Date: 07-01 at 04:21:24, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.32(12) mean: 1277.74, max: 1325.95
Date: 07-01 at 04:22:15, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1305.48, max: 1355.25
Date: 07-01 at 04:23:14, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1262.07, max: 1277.19
Date: 07-01 at 04:24:03, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1256.00, max: 1265.53
Date: 07-01 at 04:24:55, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1296.14, max: 1309.65
Date: 07-01 at 04:25:48, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1276.67, max: 1347.53
Date: 07-01 at 04:26:43, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1260.74, max: 1286.68
Date: 07-01 at 04:27:39, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1253.76, max: 1275.15
Date: 07-01 at 04:28:31, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1264.45, max: 1303.56
Date: 07-01 at 04:29:30, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1255.77, max: 1275.15
Date: 07-01 at 04:30:25, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.53(12) mean: 1263.72, max: 1303.56
