Date: 07-01 at 11:25:38, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1464.36(6) mean: 3280.97, max: 3826.61
Date: 07-01 at 11:26:17, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1421.12(6) mean: 2360.19, max: 3117.43
Date: 07-01 at 11:27:07, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1415.83(6) mean: 2088.44, max: 2928.35
Date: 07-01 at 11:27:52, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1387.98(9) mean: 1488.16, max: 1721.98
Date: 07-01 at 11:28:39, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1347.47(9) mean: 1536.11, max: 1801.22
Date: 07-01 at 11:29:28, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.91(9) mean: 1555.20, max: 1761.51
Date: 07-01 at 11:30:19, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1337.05(10) mean: 1415.17, max: 1520.77
Date: 07-01 at 11:31:08, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1295.98(10) mean: 1445.57, max: 1559.40
Date: 07-01 at 11:31:56, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1295.98(10) mean: 1465.77, max: 1561.76
Date: 07-01 at 11:32:51, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1295.98(10) mean: 1439.78, max: 1559.12
Date: 07-01 at 11:33:48, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1295.98(10) mean: 1358.63, max: 1430.53
Date: 07-01 at 11:34:37, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1295.98(10) mean: 1391.11, max: 1467.92
Date: 07-01 at 11:35:24, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1264.32(11) mean: 1389.29, max: 1506.47
Date: 07-01 at 11:36:16, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1264.32(11) mean: 1397.52, max: 1520.37
Date: 07-01 at 11:37:07, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1259.54(10) mean: 1310.52, max: 1380.79
Date: 07-01 at 11:37:58, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.89(10) mean: 1322.66, max: 1448.85
Date: 07-01 at 11:38:54, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.89(10) mean: 1299.34, max: 1351.70
Date: 07-01 at 11:39:51, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.89(10) mean: 1307.02, max: 1354.07
Date: 07-01 at 11:40:40, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.89(10) mean: 1279.89, max: 1337.75
Date: 07-01 at 11:41:39, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1276.62, max: 1318.10
Date: 07-01 at 11:42:32, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1311.63, max: 1364.06
Date: 07-01 at 11:43:26, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1326.30, max: 1392.40
Date: 07-01 at 11:44:18, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1286.87, max: 1330.22
Date: 07-01 at 11:45:05, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1289.17, max: 1342.12
Date: 07-01 at 11:45:56, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1312.61, max: 1382.82
Date: 07-01 at 11:46:49, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1310.01, max: 1358.19
Date: 07-01 at 11:47:44, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1288.34, max: 1337.22
Date: 07-01 at 11:48:41, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.72(11) mean: 1290.84, max: 1348.37
Date: 07-01 at 11:49:32, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1243.83(11) mean: 1297.92, max: 1413.07
Date: 07-01 at 11:50:25, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1240.39(11) mean: 1302.13, max: 1438.95
Date: 07-01 at 11:51:14, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1240.39(11) mean: 1328.34, max: 1466.16
