Date: 07-02 at 13:32:42, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1186.86(6) mean: 3330.58, max: 4042.67
Date: 07-02 at 13:33:18, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 997.09(6) mean: 2508.26, max: 3323.49
Date: 07-02 at 13:33:52, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 966.66(6) mean: 1452.84, max: 2394.79
Date: 07-02 at 13:34:24, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 941.31(6) mean: 1300.65, max: 1985.79
Date: 07-02 at 13:35:07, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 920.31(6) mean: 1312.24, max: 1971.78
Date: 07-02 at 13:35:39, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 884.96(6) mean: 1012.78, max: 1511.46
Date: 07-02 at 13:36:07, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 909.49, max: 949.63
Date: 07-02 at 13:36:35, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 885.35, max: 953.40
Date: 07-02 at 13:37:03, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 880.03, max: 914.04
Date: 07-02 at 13:37:32, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 902.83, max: 956.12
Date: 07-02 at 13:38:02, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 886.81, max: 935.67
Date: 07-02 at 13:38:33, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 889.54, max: 958.54
Date: 07-02 at 13:39:00, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 868.58(5) mean: 878.65, max: 899.75
Date: 07-02 at 13:39:37, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 855.92(5) mean: 869.22, max: 890.43
Date: 07-02 at 13:39:58, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 855.85(5) mean: 861.24, max: 862.58
Date: 07-02 at 13:40:33, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 855.85(5) mean: 893.30, max: 902.66
Date: 07-02 at 13:40:58, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 852.70(5) mean: 855.91, max: 858.05
Date: 07-02 at 13:41:32, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 847.44(5) mean: 885.66, max: 895.21
Date: 07-02 at 13:42:04, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 845.14(5) mean: 917.79, max: 929.80
Date: 07-02 at 13:42:36, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 821.83(5) mean: 938.47, max: 953.62
Date: 07-02 at 13:43:01, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 770.90(5) mean: 997.14, max: 1020.13
Date: 07-02 at 13:43:31, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 759.65(5) mean: 828.40, max: 872.84
Date: 07-02 at 13:43:59, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 759.14(5) mean: 789.89, max: 846.22
Date: 07-02 at 13:44:25, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.73(5) mean: 781.95, max: 856.53
Date: 07-02 at 13:45:06, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 809.09, max: 883.26
Date: 07-02 at 13:45:37, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 766.53, max: 783.37
Date: 07-02 at 13:46:06, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 760.27, max: 775.99
Date: 07-02 at 13:46:46, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 774.91, max: 808.69
Date: 07-02 at 13:47:30, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 761.93, max: 783.37
Date: 07-02 at 13:47:53, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 753.00, max: 777.51
Date: 07-02 at 13:48:22, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 748.92, max: 754.57
Date: 07-02 at 13:48:51, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 748.46, max: 752.09
Date: 07-02 at 13:49:32, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 751.44, max: 774.45
Date: 07-02 at 13:49:57, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 758.36, max: 809.05
Date: 07-02 at 13:50:22, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 747.63(5) mean: 748.73, max: 760.71
