Date: 07-02 at 11:13:36, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1379.58(11) mean: 3633.32, max: 4442.33
Date: 07-02 at 11:15:35, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 943.16(9) mean: 3220.59, max: 4189.85
Date: 07-02 at 11:17:36, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 879.09(9) mean: 2918.93, max: 3999.49
Date: 07-02 at 11:19:49, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 862.37(9) mean: 2409.52, max: 3563.58
Date: 07-02 at 11:22:02, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 848.48(9) mean: 2442.10, max: 3599.48
Date: 07-02 at 11:23:55, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 832.96(9) mean: 1085.21, max: 1320.18
Date: 07-02 at 11:25:39, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 784.29(8) mean: 966.35, max: 1229.61
Date: 07-02 at 11:27:31, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 772.55(8) mean: 950.32, max: 1203.98
Date: 07-02 at 11:29:43, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 771.37(8) mean: 945.02, max: 1227.38
Date: 07-02 at 11:31:28, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 771.37(8) mean: 857.72, max: 987.27
Date: 07-02 at 11:33:17, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 771.37(8) mean: 813.00, max: 888.02
Date: 07-02 at 11:34:59, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 790.19, max: 846.87
Date: 07-02 at 11:36:57, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 782.29, max: 846.87
Date: 07-02 at 11:38:54, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 781.57, max: 846.87
Date: 07-02 at 11:40:53, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 779.23, max: 846.87
Date: 07-02 at 11:42:44, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 779.23, max: 846.87
Date: 07-02 at 11:44:09, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 779.23, max: 846.87
Date: 07-02 at 11:45:45, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 754.76(7) mean: 779.23, max: 846.87
