Date: 01-08 at 01:55:56, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 1200.31(5), mean: 3137.02, max: 3469.60
Date: 01-08 at 01:56:32, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 1132.72(5), mean: 2985.58, max: 3226.39
Date: 01-08 at 01:57:04, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 837.96(5), mean: 2550.90, max: 2815.12
Date: 01-08 at 01:57:34, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 774.87(5), mean: 1802.69, max: 2064.97
Date: 01-08 at 01:58:13, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 772.36(5), mean: 1706.64, max: 2010.06
Date: 01-08 at 01:58:52, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 769.54(5), mean: 1737.46, max: 2032.76
Date: 01-08 at 01:59:37, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 707.85(5), mean: 1692.26, max: 1984.46
Date: 01-08 at 02:00:29, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 707.75(5), mean: 972.39, max: 1145.37
Date: 01-08 at 02:01:17, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 707.75(5), mean: 884.95, max: 1073.27
Date: 01-08 at 02:01:58, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 707.75(5), mean: 872.11, max: 995.35
Date: 01-08 at 02:02:43, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 707.75(5), mean: 820.66, max: 926.53
Date: 01-08 at 02:03:10, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 707.75(5), mean: 719.77, max: 751.58
Date: 01-08 at 02:03:50, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 681.54(4), mean: 831.50, max: 1266.07
Date: 01-08 at 02:04:16, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.05(4), mean: 766.37, max: 1260.08
Date: 01-08 at 02:04:41, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 651.43(4), mean: 682.42, max: 750.82
Date: 01-08 at 02:05:23, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 651.43(4), mean: 715.31, max: 778.52
Date: 01-08 at 02:05:53, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 651.43(5), mean: 670.94, max: 688.49
Date: 01-08 at 02:06:25, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 651.43(5), mean: 665.87, max: 683.01
Date: 01-08 at 02:07:15, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 651.43(5), mean: 659.51, max: 683.01
Date: 01-08 at 02:08:08, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 607.44(3), mean: 770.64, max: 1353.96
Date: 01-08 at 02:08:33, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 709.79, max: 1332.03
Date: 01-08 at 02:09:00, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 604.65, max: 707.89
Date: 01-08 at 02:09:27, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 600.94, max: 693.25
Date: 01-08 at 02:09:53, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-08 at 02:10:18, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-08 at 02:12:14, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 610.32, max: 764.96
Date: 01-08 at 02:12:41, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 600.63, max: 692.30
Date: 01-08 at 02:13:05, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-08 at 02:13:29, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-08 at 02:15:27, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
Date: 01-08 at 02:15:53, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 591.56, max: 591.56
