Date: 07-04 at 21:57:10, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1725.36(6) mean: 4250.06, max: 5059.89
Date: 07-04 at 21:58:22, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1629.34(6) mean: 3548.46, max: 4358.37
Date: 07-04 at 21:59:31, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1586.74(6) mean: 3068.27, max: 3952.23
Date: 07-04 at 22:00:37, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1586.74(6) mean: 2494.56, max: 3352.68
Date: 07-04 at 22:01:43, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1573.50(10) mean: 1911.69, max: 2747.04
Date: 07-04 at 22:03:13, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1527.48(10) mean: 1897.25, max: 2750.94
Date: 07-04 at 22:04:18, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1507.15(8) mean: 1664.71, max: 1862.07
Date: 07-04 at 22:05:21, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1502.09(8) mean: 1699.98, max: 1893.94
Date: 07-04 at 22:06:29, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1490.12(8) mean: 1759.99, max: 1887.11
Date: 07-04 at 22:07:54, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1490.12(8) mean: 1653.79, max: 1825.15
Date: 07-04 at 22:09:16, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1490.12(8) mean: 1621.49, max: 1870.25
Date: 07-04 at 22:10:27, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1490.12(8) mean: 1614.24, max: 1713.61
Date: 07-04 at 22:11:38, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1487.86(9) mean: 1540.58, max: 1680.77
Date: 07-04 at 22:12:53, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1516.05, max: 1577.71
Date: 07-04 at 22:14:08, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1535.79, max: 1615.75
Date: 07-04 at 22:15:15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1563.27, max: 1637.45
Date: 07-04 at 22:16:25, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1499.82, max: 1531.37
Date: 07-04 at 22:17:40, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1510.20, max: 1534.97
Date: 07-04 at 22:18:50, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1508.50, max: 1587.65
Date: 07-04 at 22:20:08, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1474.20(8) mean: 1491.30, max: 1508.07
Date: 07-04 at 22:21:16, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1468.44(9) mean: 1488.61, max: 1504.92
Date: 07-04 at 22:22:39, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1468.44(9) mean: 1488.04, max: 1504.92
Date: 07-04 at 22:24:05, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1468.44(9) mean: 1487.03, max: 1504.92
Date: 07-04 at 22:25:21, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1468.44(9) mean: 1488.74, max: 1504.92
Date: 07-04 at 22:26:22, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1468.44(9) mean: 1542.88, max: 1583.62
