Date: 07-04 at 19:45:58, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1920.69(6) mean: 4124.11, max: 5089.01
Date: 07-04 at 19:47:19, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1758.28(6) mean: 3413.25, max: 4871.68
Date: 07-04 at 19:48:13, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1609.32(6) mean: 2809.00, max: 4107.55
Date: 07-04 at 19:49:08, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1482.18(6) mean: 2788.03, max: 3981.70
Date: 07-04 at 19:50:23, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 2245.03, max: 3318.54
Date: 07-04 at 19:51:33, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1663.59, max: 1808.74
Date: 07-04 at 19:52:39, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1658.89, max: 1755.10
Date: 07-04 at 19:53:56, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1588.71, max: 1671.48
Date: 07-04 at 19:55:06, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1668.88, max: 1754.92
Date: 07-04 at 19:56:01, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1654.94, max: 1818.92
Date: 07-04 at 19:57:07, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1538.02, max: 1699.06
Date: 07-04 at 19:58:09, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1480.14(6) mean: 1515.92, max: 1559.21
Date: 07-04 at 19:58:58, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1456.20(7) mean: 1531.69, max: 1610.32
Date: 07-04 at 19:59:57, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1452.31(7) mean: 1570.13, max: 1662.39
Date: 07-04 at 20:01:08, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1452.31(7) mean: 1512.75, max: 1669.33
Date: 07-04 at 20:02:17, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1452.21(7) mean: 1505.31, max: 1573.70
Date: 07-04 at 20:03:08, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1452.21(7) mean: 1487.45, max: 1638.95
Date: 07-04 at 20:04:01, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1452.21(7) mean: 1466.94, max: 1494.41
Date: 07-04 at 20:05:01, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1449.08(7) mean: 1475.70, max: 1535.33
Date: 07-04 at 20:06:11, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1468.96, max: 1506.36
Date: 07-04 at 20:07:23, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1466.35, max: 1515.66
Date: 07-04 at 20:08:37, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1467.02, max: 1513.89
Date: 07-04 at 20:09:50, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1491.51, max: 1535.70
Date: 07-04 at 20:10:53, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1501.12, max: 1592.13
Date: 07-04 at 20:11:50, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1517.48, max: 1557.22
Date: 07-04 at 20:13:00, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1463.85, max: 1537.32
Date: 07-04 at 20:14:10, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1471.86, max: 1537.78
Date: 07-04 at 20:15:24, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1461.24, max: 1470.97
Date: 07-04 at 20:16:24, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1455.19, max: 1464.19
Date: 07-04 at 20:17:17, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1454.18, max: 1460.39
Date: 07-04 at 20:18:19, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1456.16, max: 1463.91
Date: 07-04 at 20:19:16, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1453.79, max: 1460.39
Date: 07-04 at 20:20:09, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1453.79, max: 1460.39
Date: 07-04 at 20:21:24, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1459.20, max: 1470.54
Date: 07-04 at 20:22:22, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1454.80, max: 1464.19
Date: 07-04 at 20:23:28, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1455.66, max: 1463.91
Date: 07-04 at 20:24:30, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1446.24(7) mean: 1453.79, max: 1460.39
