Date: 08-06 at 16:50:06, iter: 1, new3, Khoo: 1239.37, current_best: 1465.26 best obj: 1465.26(16) mean: 2357.56, max: 2967.77
Date: 08-06 at 16:52:08, iter: 2, new3, Khoo: 1239.37, current_best: 1386.71 best obj: 1386.71(16) mean: 2326.03, max: 2943.57
Date: 08-06 at 16:54:20, iter: 3, new3, Khoo: 1239.37, current_best: 1359.11 best obj: 1359.11(15) mean: 2210.39, max: 2859.29
Date: 08-06 at 16:56:31, iter: 4, new3, Khoo: 1239.37, current_best: 1359.04 best obj: 1359.04(15) mean: 1918.29, max: 2742.60
Date: 08-06 at 16:58:51, iter: 5, new3, Khoo: 1239.37, current_best: 1359.04 best obj: 1359.04(15) mean: 1837.78, max: 2757.36
Date: 08-06 at 17:00:54, iter: 6, new3, Khoo: 1239.37, current_best: 1359.04 best obj: 1359.04(15) mean: 1690.78, max: 2652.04
Date: 08-06 at 17:03:02, iter: 7, new3, Khoo: 1239.37, current_best: 1359.04 best obj: 1359.04(15) mean: 1577.47, max: 2155.45
Date: 08-06 at 17:05:08, iter: 9, new3, Khoo: 1239.37, current_best: 1359.04 best obj: 1359.04(15) mean: 1592.53, max: 1803.06
Date: 08-06 at 17:07:26, iter: 10, new3, Khoo: 1239.37, current_best: 1359.04 best obj: 1359.04(15) mean: 1501.03, max: 1722.74
Date: 08-06 at 17:09:43, iter: 11, new3, Khoo: 1239.37, current_best: 1353.27 best obj: 1353.27(16) mean: 1476.04, max: 1709.27
Date: 08-06 at 17:11:55, iter: 12, new3, Khoo: 1239.37, current_best: 1345.63 best obj: 1345.63(16) mean: 1518.63, max: 1742.73
Date: 08-06 at 17:14:17, iter: 13, new3, Khoo: 1239.37, current_best: 1345.63 best obj: 1345.63(16) mean: 1404.94, max: 1498.84
Date: 08-06 at 17:16:23, iter: 14, new3, Khoo: 1239.37, current_best: 1341.11 best obj: 1341.11(15) mean: 1431.48, max: 1526.65
Date: 08-06 at 17:18:29, iter: 15, new3, Khoo: 1239.37, current_best: 1340.95 best obj: 1340.95(15) mean: 1466.12, max: 1567.37
Date: 08-06 at 17:20:39, iter: 16, new3, Khoo: 1239.37, current_best: 1339.60 best obj: 1339.60(15) mean: 1462.93, max: 1616.83
Date: 08-06 at 17:22:45, iter: 17, new3, Khoo: 1239.37, current_best: 1333.99 best obj: 1333.99(15) mean: 1435.11, max: 1645.07
Date: 08-06 at 17:25:00, iter: 18, new3, Khoo: 1239.37, current_best: 1333.99 best obj: 1333.99(15) mean: 1398.34, max: 1556.49
Date: 08-06 at 17:27:02, iter: 19, new3, Khoo: 1239.37, current_best: 1333.99 best obj: 1333.99(15) mean: 1427.54, max: 1584.97
Date: 08-06 at 17:29:11, iter: 20, new3, Khoo: 1239.37, current_best: 1333.99 best obj: 1333.99(15) mean: 1390.70, max: 1482.25
Date: 08-06 at 17:31:23, iter: 21, new3, Khoo: 1239.37, current_best: 1329.06 best obj: 1329.06(15) mean: 1373.73, max: 1484.80
Date: 08-06 at 17:33:44, iter: 22, new3, Khoo: 1239.37, current_best: 1324.08 best obj: 1324.08(15) mean: 1363.32, max: 1429.40
Date: 08-06 at 17:35:44, iter: 23, new3, Khoo: 1239.37, current_best: 1319.05 best obj: 1319.05(15) mean: 1383.01, max: 1459.96
Date: 08-06 at 17:37:56, iter: 24, new3, Khoo: 1239.37, current_best: 1319.05 best obj: 1319.05(15) mean: 1365.02, max: 1437.06
Date: 08-06 at 17:40:07, iter: 25, new3, Khoo: 1239.37, current_best: 1319.05 best obj: 1319.05(15) mean: 1357.30, max: 1432.80
Date: 08-06 at 17:42:23, iter: 26, new3, Khoo: 1239.37, current_best: 1319.05 best obj: 1319.05(15) mean: 1374.71, max: 1450.02
Date: 08-06 at 17:44:21, iter: 28, new3, Khoo: 1239.37, current_best: 1319.05 best obj: 1319.05(15) mean: 1513.12, max: 1634.50
Date: 08-06 at 17:46:34, iter: 29, new3, Khoo: 1239.37, current_best: 1319.05 best obj: 1319.05(15) mean: 1467.87, max: 1646.40
