Date: 12-01 at 03:06:14, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 1025.93(5), mean: 2688.08, max: 3637.78
Date: 12-01 at 03:07:00, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 854.57(5), mean: 2530.71, max: 3425.93
Date: 12-01 at 03:07:47, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 809.86(7), mean: 2166.52, max: 3137.43
Date: 12-01 at 03:08:35, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 761.66(6), mean: 2184.63, max: 3103.84
Date: 12-01 at 03:09:25, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 761.66(6), mean: 2218.87, max: 3143.20
Date: 12-01 at 03:10:12, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 761.66(6), mean: 1890.22, max: 2764.20
Date: 12-01 at 03:11:03, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 761.66(6), mean: 1256.68, max: 2193.93
Date: 12-01 at 03:11:56, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.77(6), mean: 910.64, max: 991.62
Date: 12-01 at 03:12:46, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 851.64, max: 1023.74
Date: 12-01 at 03:13:34, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 883.47, max: 1059.55
Date: 12-01 at 03:14:26, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 853.05, max: 950.94
Date: 12-01 at 03:15:15, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 829.06, max: 959.36
Date: 12-01 at 03:16:05, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 806.55, max: 881.63
Date: 12-01 at 03:16:57, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 2689.17, max: 3226.64
Date: 12-01 at 03:17:46, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 1053.90, max: 1281.86
Date: 12-01 at 03:18:32, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 1108.90, max: 1312.76
Date: 12-01 at 03:19:22, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 1061.39, max: 1293.09
Date: 12-01 at 03:20:09, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 2775.65, max: 3151.52
Date: 12-01 at 03:21:02, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 755.67(6), mean: 1376.69, max: 2851.47
