Date: 08-13 at 14:47:03, #particle: 25, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1355.99(4), mean: 2867.14, max: 4332.77
Date: 08-13 at 14:47:54, #particle: 25, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1207.18(4), mean: 2374.77, max: 3601.66
Date: 08-13 at 14:48:45, #particle: 25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1193.49(4), mean: 2003.31, max: 3007.14
Date: 08-13 at 14:49:30, #particle: 25, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1184.03(4), mean: 2071.34, max: 3113.95
Date: 08-13 at 14:50:19, #particle: 25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1183.33(4), mean: 1684.16, max: 2735.00
Date: 08-13 at 14:51:07, #particle: 25, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1183.33(4), mean: 1751.71, max: 2743.55
Date: 08-13 at 14:51:57, #particle: 25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1183.33(4), mean: 1329.08, max: 1477.23
Date: 08-13 at 14:52:46, #particle: 25, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1183.33(4), mean: 1278.51, max: 1461.39
Date: 08-13 at 14:53:31, #particle: 25, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1176.64(6), mean: 1275.56, max: 1471.17
Date: 08-13 at 14:54:42, #particle: 25, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 990.41(6), mean: 1265.94, max: 1561.12
Date: 08-13 at 14:55:33, #particle: 25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 947.07(6), mean: 1221.97, max: 1552.39
Date: 08-13 at 14:56:25, #particle: 25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 944.76(6), mean: 1196.79, max: 1516.53
Date: 08-13 at 14:57:41, #particle: 25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 944.76(6), mean: 1195.76, max: 1498.08
Date: 08-13 at 14:58:57, #particle: 25, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 944.76(6), mean: 1159.79, max: 1352.23
Date: 08-13 at 15:00:04, #particle: 25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 938.16(6), mean: 1096.76, max: 1304.90
Date: 08-13 at 15:01:18, #particle: 25, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 938.16(6), mean: 1036.38, max: 1344.23
Date: 08-13 at 15:02:25, #particle: 25, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 938.16(6), mean: 986.18, max: 1098.64
Date: 08-13 at 15:03:27, #particle: 25, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 938.16(6), mean: 1010.46, max: 1210.84
Date: 08-13 at 15:04:22, #particle: 25, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 938.16(6), mean: 964.88, max: 1090.10
Date: 08-13 at 15:05:23, #particle: 25, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 938.16(6), mean: 1177.93, max: 1481.91
Date: 08-13 at 15:06:14, #particle: 25, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 930.35(5), mean: 1057.09, max: 1443.71
Date: 08-13 at 15:07:06, #particle: 25, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 922.32(5), mean: 993.19, max: 1290.62
Date: 08-13 at 15:08:17, #particle: 25, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 909.43(5), mean: 953.00, max: 1071.08
