Date: 08-06 at 13:13:44, #particle: 25, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1288.79(4), mean: 2887.33, max: 4133.96
Date: 08-06 at 13:14:39, #particle: 25, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1179.38(4), mean: 2388.38, max: 3557.37
Date: 08-06 at 13:15:42, #particle: 25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1157.31(4), mean: 2000.94, max: 2902.11
Date: 08-06 at 13:16:29, #particle: 25, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1125.04(6), mean: 1248.41, max: 1670.28
Date: 08-06 at 13:17:48, #particle: 25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1085.56(6), mean: 1228.33, max: 1649.02
Date: 08-06 at 13:19:04, #particle: 25, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1012.67(6), mean: 1248.29, max: 1672.17
Date: 08-06 at 13:20:10, #particle: 25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1002.15(6), mean: 1260.18, max: 1659.23
Date: 08-06 at 13:21:19, #particle: 25, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1002.15(6), mean: 1098.82, max: 1192.22
Date: 08-06 at 13:22:31, #particle: 25, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1002.15(6), mean: 1098.98, max: 1216.08
Date: 08-06 at 13:23:17, #particle: 25, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1002.15(6), mean: 1106.28, max: 1183.87
Date: 08-06 at 13:24:26, #particle: 25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1001.99(6), mean: 1065.93, max: 1185.19
Date: 08-06 at 13:25:27, #particle: 25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1001.99(6), mean: 1101.31, max: 1227.91
Date: 08-06 at 13:26:26, #particle: 25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 995.71(6), mean: 1003.43, max: 1020.07
Date: 08-06 at 13:27:24, #particle: 25, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 995.71(6), mean: 1001.64, max: 1016.05
Date: 08-06 at 13:28:28, #particle: 25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 995.71(6), mean: 1009.64, max: 1024.22
Date: 08-06 at 13:29:35, #particle: 25, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 976.98(6), mean: 996.15, max: 1025.05
Date: 08-06 at 13:30:39, #particle: 25, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 973.03(6), mean: 995.37, max: 1009.98
Date: 08-06 at 13:31:30, #particle: 25, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 972.77(6), mean: 1077.72, max: 1095.77
