Date: 12-23 at 00:09:51, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1150.66(10), mean: 2241.00, max: 3367.01
Date: 12-23 at 00:10:41, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1097.98(10), mean: 2165.51, max: 3124.20
Date: 12-23 at 00:11:34, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1065.58(10), mean: 2156.39, max: 3083.23
Date: 12-23 at 00:12:32, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1047.91(10), mean: 1980.76, max: 2928.37
Date: 12-23 at 00:13:28, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1032.56(9), mean: 1853.55, max: 2691.73
Date: 12-23 at 00:14:22, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1032.05(9), mean: 1630.51, max: 2631.98
Date: 12-23 at 00:15:15, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1032.05(9), mean: 1628.90, max: 2509.44
Date: 12-23 at 00:16:17, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1021.97(10), mean: 1373.60, max: 2013.50
Date: 12-23 at 00:17:16, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1000.70(9), mean: 1057.73, max: 1161.75
Date: 12-23 at 00:18:11, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 983.18(9), mean: 1093.37, max: 1212.73
Date: 12-23 at 00:19:08, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 983.18(9), mean: 1119.67, max: 1225.49
Date: 12-23 at 00:20:02, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 979.50(9), mean: 1070.13, max: 1199.49
Date: 12-23 at 00:20:57, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 969.00(9), mean: 1098.01, max: 1236.95
Date: 12-23 at 00:21:57, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 968.98(9), mean: 1059.28, max: 1213.05
Date: 12-23 at 00:22:54, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.76(9), mean: 1022.17, max: 1191.89
Date: 12-23 at 00:23:51, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.76(9), mean: 1023.68, max: 1073.76
Date: 12-23 at 00:24:49, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.76(9), mean: 1011.02, max: 1099.82
Date: 12-23 at 00:25:42, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.76(9), mean: 1020.00, max: 1112.22
Date: 12-23 at 00:26:40, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 999.70, max: 1055.82
Date: 12-23 at 00:27:35, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 1040.43, max: 1110.16
Date: 12-23 at 00:28:31, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 1000.54, max: 1075.25
Date: 12-23 at 00:29:29, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 995.85, max: 1052.30
Date: 12-23 at 00:30:29, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 982.14, max: 1025.53
Date: 12-23 at 00:31:21, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 1158.70, max: 1358.49
Date: 12-23 at 00:32:17, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 964.47(9), mean: 1033.01, max: 1179.58
Date: 12-23 at 00:33:11, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 961.35(8), mean: 1024.58, max: 1128.26
Date: 12-23 at 00:34:04, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 961.35(8), mean: 998.02, max: 1090.92
Date: 12-23 at 00:35:01, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 961.19(8), mean: 986.95, max: 1060.01
Date: 12-23 at 00:35:55, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 961.19(8), mean: 1017.68, max: 1096.92
Date: 12-23 at 00:36:47, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 955.44(8), mean: 974.42, max: 1029.04
Date: 12-23 at 00:37:40, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 955.44(8), mean: 986.52, max: 1072.03
Date: 12-23 at 00:38:39, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 955.44(8), mean: 972.32, max: 1013.53
Date: 12-23 at 00:39:29, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 955.44(8), mean: 970.70, max: 1013.53
Date: 12-23 at 00:40:21, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 955.44(8), mean: 977.79, max: 1059.31
Date: 12-23 at 00:41:15, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 955.44(8), mean: 1156.74, max: 1415.82
Date: 12-23 at 00:42:08, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 945.27(7), mean: 1035.85, max: 1270.50
Date: 12-23 at 00:42:59, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 942.62(7), mean: 1013.16, max: 1153.69
Date: 12-23 at 00:43:53, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 942.62(7), mean: 988.29, max: 1057.81
Date: 12-23 at 00:44:48, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 942.62(7), mean: 1006.81, max: 1099.53
Date: 12-23 at 00:45:42, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 942.62(7), mean: 978.23, max: 1052.61
Date: 12-23 at 00:46:34, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 942.62(7), mean: 1006.71, max: 1110.57
Date: 12-23 at 00:47:31, #particle: 15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 942.62(7), mean: 1164.89, max: 1315.83
Date: 12-23 at 00:48:21, #particle: 15, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 925.95(6), mean: 991.48, max: 1059.66
