Date: 12-23 at 05:52:02, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1169.15(11), mean: 2406.13, max: 3508.07
Date: 12-23 at 05:52:53, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1137.01(11), mean: 2387.63, max: 3467.66
Date: 12-23 at 05:53:48, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1083.38(10), mean: 1724.70, max: 2521.99
Date: 12-23 at 05:54:43, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1074.35(10), mean: 1644.26, max: 2283.92
Date: 12-23 at 05:55:38, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1059.08(9), mean: 1390.95, max: 1970.04
Date: 12-23 at 05:56:30, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1043.90(9), mean: 1344.51, max: 1888.90
Date: 12-23 at 05:57:24, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1029.26(9), mean: 1348.98, max: 1834.66
Date: 12-23 at 05:58:21, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 1018.84(9), mean: 1239.19, max: 1698.47
Date: 12-23 at 05:59:11, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 987.53(8), mean: 1246.34, max: 1708.35
Date: 12-23 at 06:00:04, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 969.50(8), mean: 1290.62, max: 1758.91
Date: 12-23 at 06:01:06, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1058.14, max: 1112.50
Date: 12-23 at 06:01:57, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1078.07, max: 1151.61
Date: 12-23 at 06:02:50, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1133.61, max: 1213.69
Date: 12-23 at 06:03:47, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1087.65, max: 1243.66
Date: 12-23 at 06:04:41, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1054.64, max: 1114.60
Date: 12-23 at 06:05:39, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1216.85, max: 1451.28
Date: 12-23 at 06:06:29, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1187.78, max: 1497.18
Date: 12-23 at 06:07:23, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1118.52, max: 1481.16
Date: 12-23 at 06:08:20, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1082.69, max: 1344.33
Date: 12-23 at 06:09:11, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1194.00, max: 1484.77
Date: 12-23 at 06:10:05, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 859.39, best obj: 963.95(8), mean: 1106.47, max: 1362.24
