Date: 07-09 at 13:23:27, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1534.22(15) mean: 2629.60, max: 3200.58
Date: 07-09 at 13:24:20, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.86(15) mean: 2625.48, max: 3205.23
Date: 07-09 at 13:25:18, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2685.05, max: 3254.54
Date: 07-09 at 13:26:14, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2686.29, max: 3239.19
Date: 07-09 at 13:27:08, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2564.05, max: 3243.76
Date: 07-09 at 13:28:05, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2503.61, max: 3239.28
Date: 07-09 at 13:29:05, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2236.34, max: 3070.45
Date: 07-09 at 13:30:00, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2119.22, max: 2992.93
Date: 07-09 at 13:30:55, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2024.44, max: 2921.60
Date: 07-09 at 13:31:52, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.42(15) mean: 2007.08, max: 2794.43
Date: 07-09 at 13:32:51, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1448.16(14) mean: 1622.25, max: 2076.02
Date: 07-09 at 13:33:48, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1440.86(14) mean: 1529.28, max: 1741.00
Date: 07-09 at 13:34:39, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1574.26, max: 1779.77
Date: 07-09 at 13:35:27, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1635.94, max: 1853.25
Date: 07-09 at 13:36:24, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1514.87, max: 1618.74
Date: 07-09 at 13:37:14, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1530.34, max: 1567.73
Date: 07-09 at 13:38:09, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1522.50, max: 1616.96
Date: 07-09 at 13:39:08, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1557.41, max: 1689.40
Date: 07-09 at 13:39:58, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1591.85, max: 1738.45
Date: 07-09 at 13:40:50, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.62(14) mean: 1646.76, max: 1764.83
