Date: 07-20 at 13:45:33, #particle: 35, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1827.34(24), mean: 2562.55, max: 2812.03
Date: 07-20 at 13:48:03, #particle: 35, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1766.93(22), mean: 2406.23, max: 2735.69
Date: 07-20 at 13:50:30, #particle: 35, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1746.25(22), mean: 2356.67, max: 2712.81
Date: 07-20 at 13:53:11, #particle: 35, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1738.35(22), mean: 2264.09, max: 2743.64
Date: 07-20 at 13:55:43, #particle: 35, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1718.92(22), mean: 2214.05, max: 2771.85
Date: 07-20 at 13:58:15, #particle: 35, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 2028.33, max: 2677.51
Date: 07-20 at 14:00:56, #particle: 35, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 2011.16, max: 2695.82
Date: 07-20 at 14:03:29, #particle: 35, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 1997.51, max: 2705.57
Date: 07-20 at 14:05:56, #particle: 35, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 2025.13, max: 2689.24
Date: 07-20 at 14:08:27, #particle: 35, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 1948.98, max: 2646.64
Date: 07-20 at 14:11:05, #particle: 35, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 1901.68, max: 2644.94
Date: 07-20 at 14:13:36, #particle: 35, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1700.92(22), mean: 1890.55, max: 2609.34
