Date: 12-02 at 00:12:23, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1108.85(9), mean: 3304.23, max: 4208.50
Date: 12-02 at 00:13:15, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 971.96(8), mean: 2894.85, max: 3898.97
Date: 12-02 at 00:14:01, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 912.18(7), mean: 2014.55, max: 3029.58
Date: 12-02 at 00:14:48, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 900.91(7), mean: 2025.96, max: 3049.77
Date: 12-02 at 00:15:41, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 900.91(7), mean: 1005.58, max: 1142.50
Date: 12-02 at 00:16:30, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 802.22(6), mean: 958.96, max: 1102.15
Date: 12-02 at 00:17:17, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 774.04(6), mean: 1006.44, max: 1151.80
Date: 12-02 at 00:18:09, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 766.02(6), mean: 959.60, max: 1119.62
Date: 12-02 at 00:18:54, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 760.66(6), mean: 974.65, max: 1152.34
Date: 12-02 at 00:19:45, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 760.66(6), mean: 906.08, max: 1014.12
Date: 12-02 at 00:20:35, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 760.66(6), mean: 939.52, max: 1053.57
Date: 12-02 at 00:21:22, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 760.66(6), mean: 920.96, max: 1064.69
Date: 12-02 at 00:22:11, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 760.66(6), mean: 818.16, max: 888.36
Date: 12-02 at 00:23:03, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 747.02(7), mean: 2930.66, max: 3457.19
Date: 12-02 at 00:23:53, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 740.81(7), mean: 1329.75, max: 3305.87
Date: 12-02 at 00:24:41, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 739.25(7), mean: 1217.22, max: 2570.61
Date: 12-02 at 00:25:31, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 738.96(7), mean: 907.24, max: 1533.30
Date: 12-02 at 00:26:20, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 738.96(7), mean: 812.90, max: 898.15
Date: 12-02 at 00:27:11, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 738.96(7), mean: 801.21, max: 874.38
Date: 12-02 at 00:27:59, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 738.96(7), mean: 795.25, max: 870.08
Date: 12-02 at 00:28:47, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 735.91(7), mean: 746.30, max: 824.59
Date: 12-02 at 00:29:38, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 735.86(7), mean: 743.90, max: 786.99
Date: 12-02 at 00:30:26, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 735.86(7), mean: 735.89, max: 736.27
Date: 12-02 at 00:31:11, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 735.86(7), mean: 737.44, max: 759.62
Date: 12-02 at 00:31:59, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 735.86(7), mean: 735.89, max: 736.27
Date: 12-02 at 00:32:48, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 735.86(7), mean: 735.89, max: 736.27
