Date: 12-01 at 21:59:25, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1254.81(9), mean: 3317.83, max: 4208.50
Date: 12-01 at 22:00:16, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1129.05(8), mean: 3057.85, max: 4038.66
Date: 12-01 at 22:01:06, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1114.44(8), mean: 3108.91, max: 4069.91
Date: 12-01 at 22:01:52, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1114.44(8), mean: 2660.62, max: 3666.04
Date: 12-01 at 22:02:41, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1112.83(10), mean: 2391.85, max: 3109.94
Date: 12-01 at 22:03:30, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 981.69(8), mean: 2421.38, max: 3150.94
Date: 12-01 at 22:04:20, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 796.78(7), mean: 2141.71, max: 2682.73
Date: 12-01 at 22:05:14, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 779.73(6), mean: 976.20, max: 1097.85
Date: 12-01 at 22:06:05, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 779.73(6), mean: 922.04, max: 1003.44
Date: 12-01 at 22:06:55, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 779.73(6), mean: 870.73, max: 985.93
Date: 12-01 at 22:07:46, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 779.73(6), mean: 857.70, max: 985.93
Date: 12-01 at 22:08:36, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 765.83(6), mean: 822.44, max: 879.74
Date: 12-01 at 22:09:22, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.88(6), mean: 784.03, max: 830.90
Date: 12-01 at 22:10:10, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 788.28, max: 840.54
Date: 12-01 at 22:11:01, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 783.38, max: 826.57
Date: 12-01 at 22:11:45, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 783.20, max: 826.57
Date: 12-01 at 22:12:32, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 783.27, max: 827.03
Date: 12-01 at 22:13:19, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 783.30, max: 827.03
Date: 12-01 at 22:14:09, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 2852.02, max: 3338.76
Date: 12-01 at 22:14:56, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 756.56(6), mean: 1246.41, max: 2288.06
Date: 12-01 at 22:15:44, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 698.79(7), mean: 1187.71, max: 2016.65
Date: 12-01 at 22:16:35, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 662.02(5), mean: 1004.20, max: 1671.70
Date: 12-01 at 22:17:24, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.63(5), mean: 815.93, max: 944.73
Date: 12-01 at 22:18:13, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.63(5), mean: 819.15, max: 980.37
Date: 12-01 at 22:19:02, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.63(5), mean: 780.82, max: 851.29
Date: 12-01 at 22:19:48, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.63(5), mean: 798.75, max: 860.98
Date: 12-01 at 22:20:36, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 699.87, max: 770.12
Date: 12-01 at 22:21:23, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 669.60, max: 700.55
Date: 12-01 at 22:22:06, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 663.49, max: 708.60
Date: 12-01 at 22:22:52, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 656.55, max: 656.63
Date: 12-01 at 22:23:38, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 679.91, max: 700.55
Date: 12-01 at 22:24:26, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 2190.17, max: 2646.98
Date: 12-01 at 22:25:13, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 1132.98, max: 1900.77
Date: 12-01 at 22:26:02, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 656.32(5), mean: 782.31, max: 892.71
