Date: 07-14 at 03:57:23, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1683.52(17) mean: 2603.55, max: 3494.98
Date: 07-14 at 03:58:30, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1586.56(16) mean: 2474.80, max: 2932.81
Date: 07-14 at 03:59:39, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1582.33(16) mean: 2337.03, max: 2892.37
Date: 07-14 at 04:00:47, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 2287.50, max: 2896.05
Date: 07-14 at 04:01:54, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 2192.64, max: 2904.46
Date: 07-14 at 04:03:04, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 1762.21, max: 1880.08
Date: 07-14 at 04:04:08, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 1854.24, max: 1979.48
Date: 07-14 at 04:05:16, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 1893.01, max: 2016.66
Date: 07-14 at 04:06:24, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 1737.69, max: 1844.33
Date: 07-14 at 04:07:29, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 1721.86, max: 1889.84
Date: 07-14 at 04:08:33, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1580.66(16) mean: 1658.89, max: 1781.08
Date: 07-14 at 04:09:35, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1576.13(16) mean: 1640.14, max: 1721.27
Date: 07-14 at 04:10:44, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1576.13(16) mean: 1652.10, max: 1749.75
Date: 07-14 at 04:11:49, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1576.13(16) mean: 1733.35, max: 1851.43
Date: 07-14 at 04:12:54, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1576.13(16) mean: 1662.91, max: 1775.49
Date: 07-14 at 04:14:01, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1576.13(16) mean: 1696.09, max: 1838.14
Date: 07-14 at 04:15:10, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1576.13(16) mean: 1655.88, max: 1861.57
Date: 07-14 at 04:16:18, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1566.32(15) mean: 1715.02, max: 1934.43
Date: 07-14 at 04:17:25, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1564.38(15) mean: 1691.44, max: 1961.98
Date: 07-14 at 04:18:29, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1551.33(15) mean: 1695.95, max: 1807.32
Date: 07-14 at 04:19:33, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1545.34(15) mean: 1683.12, max: 1846.37
Date: 07-14 at 04:20:37, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1545.34(15) mean: 1641.16, max: 1730.97
Date: 07-14 at 04:21:46, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1545.34(15) mean: 1673.15, max: 1786.54
Date: 07-14 at 04:22:50, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1545.34(15) mean: 1692.27, max: 1819.26
Date: 07-14 at 04:23:55, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1545.34(15) mean: 1697.52, max: 1875.56
Date: 07-14 at 04:24:58, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1541.90(15) mean: 1622.94, max: 1730.59
Date: 07-14 at 04:25:58, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1541.90(15) mean: 1609.82, max: 1704.04
Date: 07-14 at 04:27:01, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1541.90(15) mean: 1594.54, max: 1693.19
Date: 07-14 at 04:28:06, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1541.90(15) mean: 1589.44, max: 1643.34
Date: 07-14 at 04:29:07, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1541.90(15) mean: 1581.49, max: 1637.51
Date: 07-14 at 04:30:09, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1537.54(15) mean: 1616.32, max: 1715.78
Date: 07-14 at 04:31:11, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1537.54(15) mean: 1676.69, max: 1823.64
Date: 07-14 at 04:32:12, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1535.14(16) mean: 1591.39, max: 1688.55
Date: 07-14 at 04:33:15, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1580.89, max: 1676.26
Date: 07-14 at 04:34:14, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1579.77, max: 1637.08
Date: 07-14 at 04:35:15, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1576.23, max: 1636.27
Date: 07-14 at 04:36:19, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1620.99, max: 1687.63
Date: 07-14 at 04:37:19, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1578.24, max: 1647.65
Date: 07-14 at 04:38:21, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1595.29, max: 1652.04
Date: 07-14 at 04:39:23, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1637.08, max: 1730.07
Date: 07-14 at 04:40:23, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1579.56, max: 1641.97
Date: 07-14 at 04:41:27, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1571.30, max: 1615.40
Date: 07-14 at 04:42:29, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1534.47(15) mean: 1607.57, max: 1666.74
Date: 07-14 at 04:43:30, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1528.23(16) mean: 1595.51, max: 1663.65
Date: 07-14 at 04:44:31, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1525.26(15) mean: 1594.91, max: 1688.18
Date: 07-14 at 04:45:31, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1525.26(15) mean: 1594.12, max: 1723.26
Date: 07-14 at 04:46:36, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1525.26(15) mean: 1615.62, max: 1737.69
Date: 07-14 at 04:47:41, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1525.26(15) mean: 1588.31, max: 1739.53
Date: 07-14 at 04:48:44, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1525.26(15) mean: 1644.73, max: 1804.37
Date: 07-14 at 04:49:47, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1461.23 best obj: 1525.26(15) mean: 1634.05, max: 1819.57
