Date: 03-07 at 16:27:39, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1156.86(11), mean: 2161.44, max: 2677.86
Date: 03-07 at 16:27:53, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1073.69(11), mean: 1839.56, max: 2484.18
Date: 03-07 at 16:28:07, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 988.24(11), mean: 1740.13, max: 2252.71
Date: 03-07 at 16:28:22, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 954.48(11), mean: 1686.75, max: 2170.33
Date: 03-07 at 16:28:46, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 919.46(12), mean: 1119.40, max: 1286.05
Date: 03-07 at 16:29:03, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 896.22(12), mean: 1070.21, max: 1308.01
Date: 03-07 at 16:29:16, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 864.39(11), mean: 1095.94, max: 1340.05
Date: 03-07 at 16:29:31, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 864.39(11), mean: 1162.05, max: 1410.16
Date: 03-07 at 16:29:47, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 834.26(10), mean: 1167.45, max: 1330.93
Date: 03-07 at 16:30:06, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 1063.41, max: 1230.82
Date: 03-07 at 16:30:24, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 973.55, max: 1063.64
Date: 03-07 at 16:30:47, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 989.65, max: 1070.92
Date: 03-07 at 16:31:12, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 959.00, max: 1023.60
Date: 03-07 at 16:31:29, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 930.42, max: 1017.47
Date: 03-07 at 16:31:49, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 2328.28, max: 2673.38
Date: 03-07 at 16:32:07, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 2108.06, max: 2583.93
Date: 03-07 at 16:32:26, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 1877.88, max: 2430.46
Date: 03-07 at 16:32:49, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 1190.64, max: 1321.67
Date: 03-07 at 16:33:08, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 2325.03, max: 2673.38
Date: 03-07 at 16:33:24, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 831.08(10), mean: 2254.25, max: 2590.25
