Date: 12-21 at 21:55:07, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1352.06(13), mean: 3382.00, max: 4032.10
Date: 12-21 at 21:56:02, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1201.15(13), mean: 3134.53, max: 3747.28
Date: 12-21 at 21:57:00, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1179.68(13), mean: 3031.74, max: 3667.68
Date: 12-21 at 21:58:02, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1141.80(12), mean: 2678.51, max: 3242.80
Date: 12-21 at 21:59:07, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1131.56(14), mean: 1372.03, max: 1525.91
Date: 12-21 at 22:00:08, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1064.90(12), mean: 1340.30, max: 1502.45
Date: 12-21 at 22:01:07, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1048.07(12), mean: 1282.86, max: 1510.43
Date: 12-21 at 22:02:07, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1017.59(13), mean: 1215.52, max: 1523.30
Date: 12-21 at 22:03:02, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 995.16(12), mean: 1292.13, max: 1635.54
Date: 12-21 at 22:04:01, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 995.16(12), mean: 1136.09, max: 1310.53
Date: 12-21 at 22:05:03, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 995.16(12), mean: 1081.23, max: 1163.58
Date: 12-21 at 22:05:57, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 995.16(12), mean: 1073.10, max: 1204.79
Date: 12-21 at 22:06:56, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 984.15(11), mean: 1029.87, max: 1092.37
Date: 12-21 at 22:07:55, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 1026.39, max: 1106.79
Date: 12-21 at 22:08:51, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 1020.88, max: 1075.29
Date: 12-21 at 22:09:47, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 1017.29, max: 1075.29
Date: 12-21 at 22:10:45, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 1010.01, max: 1062.82
Date: 12-21 at 22:11:46, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 1006.64, max: 1062.82
Date: 12-21 at 22:12:43, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 988.00, max: 1147.34
Date: 12-21 at 22:13:39, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 977.82, max: 1054.70
Date: 12-21 at 22:14:35, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 977.49, max: 1042.72
Date: 12-21 at 22:15:33, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 973.43, max: 1040.46
Date: 12-21 at 22:16:28, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 1026.82, max: 1401.42
Date: 12-21 at 22:17:23, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.39(11), mean: 997.98, max: 1152.98
