Date: 09-15 at 09:40:16, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 4384.39(6), mean: 10362.87, max: 11532.35
Date: 09-15 at 09:44:50, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 4158.88(6), mean: 8975.99, max: 10219.75
Date: 09-15 at 09:48:51, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3993.36(6), mean: 8843.96, max: 10006.44
Date: 09-15 at 09:52:59, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3835.18(6), mean: 8772.60, max: 10018.50
Date: 09-15 at 09:56:57, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3771.75(6), mean: 8232.47, max: 9695.34
Date: 09-15 at 10:01:41, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3764.27(6), mean: 6972.61, max: 8935.27
Date: 09-15 at 10:06:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3760.38(6), mean: 5986.09, max: 7302.02
Date: 09-15 at 10:11:29, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3760.38(6), mean: 5079.43, max: 7288.95
Date: 09-15 at 10:16:43, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3760.38(6), mean: 4575.05, max: 6587.23
Date: 09-15 at 10:22:14, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3760.38(6), mean: 4377.31, max: 5930.88
Date: 09-15 at 10:26:56, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3662.58(9), mean: 3977.66, max: 4404.37
Date: 09-15 at 10:32:33, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3544.84(9), mean: 3955.07, max: 4556.97
Date: 09-15 at 10:38:09, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3533.69(9), mean: 3919.77, max: 4555.90
Date: 09-15 at 10:44:09, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 2913.03, best obj: 3533.69(9), mean: 3734.71, max: 3957.36
