Date: 07-16 at 14:01:02, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1533.23(13) mean: 3632.85, max: 4097.63
Date: 07-16 at 14:02:08, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1359.89(13) mean: 3178.85, max: 3763.08
Date: 07-16 at 14:03:17, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1157.13(13) mean: 2964.86, max: 3538.63
Date: 07-16 at 14:04:19, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1146.26(13) mean: 2599.89, max: 3337.79
Date: 07-16 at 14:05:24, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1145.49(13) mean: 2560.39, max: 3298.78
Date: 07-16 at 14:06:32, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1145.49(13) mean: 2483.91, max: 3371.95
Date: 07-16 at 14:07:41, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1060.20(15) mean: 2334.76, max: 3271.73
Date: 07-16 at 14:08:46, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 991.40(13) mean: 2328.63, max: 3252.35
Date: 07-16 at 14:09:52, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 989.35(13) mean: 2044.94, max: 3232.98
Date: 07-16 at 14:11:02, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 989.35(13) mean: 1889.51, max: 3246.24
Date: 07-16 at 14:12:12, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 989.35(13) mean: 1391.05, max: 2649.03
Date: 07-16 at 14:13:22, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 989.35(13) mean: 1216.76, max: 2328.89
Date: 07-16 at 14:14:26, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 902.55(12) mean: 1185.15, max: 2326.46
Date: 07-16 at 14:15:27, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 901.56(12) mean: 1200.83, max: 2359.88
Date: 07-16 at 14:16:39, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 890.70(12) mean: 998.39, max: 1173.20
Date: 07-16 at 14:17:40, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 964.14, max: 1047.79
Date: 07-16 at 14:18:44, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 933.96, max: 1048.73
Date: 07-16 at 14:19:46, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 928.58, max: 999.24
Date: 07-16 at 14:20:45, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 900.82, max: 969.28
Date: 07-16 at 14:21:48, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 890.83, max: 965.75
