Date: 01-19 at 12:20:57, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1280.12(14), mean: 3370.40, max: 4025.14
Date: 01-19 at 12:21:52, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1191.44(14), mean: 3329.87, max: 3903.48
Date: 01-19 at 12:22:49, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1179.71(14), mean: 3226.82, max: 3822.82
Date: 01-19 at 12:23:49, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1179.08(14), mean: 3235.03, max: 3824.38
Date: 01-19 at 12:24:48, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1168.25(14), mean: 2874.64, max: 3611.09
Date: 01-19 at 12:25:45, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1140.02(14), mean: 2763.57, max: 3459.87
Date: 01-19 at 12:26:46, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1139.28(14), mean: 2712.98, max: 3391.07
Date: 01-19 at 12:27:50, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1139.28(14), mean: 2642.23, max: 3321.77
Date: 01-19 at 12:28:48, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1139.28(14), mean: 2432.56, max: 3149.61
Date: 01-19 at 12:30:00, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1137.96(15), mean: 1320.05, max: 1495.62
Date: 01-19 at 12:31:00, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1056.27(14), mean: 1264.77, max: 1527.72
Date: 01-19 at 12:31:55, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 989.57(13), mean: 1313.03, max: 1580.21
Date: 01-19 at 12:33:02, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 987.57(13), mean: 1143.89, max: 1496.67
Date: 01-19 at 12:34:00, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 932.43(13), mean: 1076.99, max: 1252.69
Date: 01-19 at 12:35:00, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 1085.59, max: 1289.51
Date: 01-19 at 12:36:05, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 1009.68, max: 1115.73
Date: 01-19 at 12:37:02, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 984.29, max: 1097.93
Date: 01-19 at 12:37:58, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 1009.42, max: 1138.91
Date: 01-19 at 12:38:58, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 980.40, max: 1090.29
Date: 01-19 at 12:39:57, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 3338.85, max: 3887.25
Date: 01-19 at 12:40:57, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 2310.32, max: 3519.46
Date: 01-19 at 12:41:58, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 2097.47, max: 3099.14
Date: 01-19 at 12:42:53, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 1916.79, max: 2812.82
Date: 01-19 at 12:43:59, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 3375.61, max: 3859.41
Date: 01-19 at 12:44:56, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.20(12), mean: 2776.29, max: 3613.29
