Date: 01-12 at 17:49:01, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1169.77(10), mean: 2590.37, max: 3399.54
Date: 01-12 at 17:49:55, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1095.45(10), mean: 2353.32, max: 3199.53
Date: 01-12 at 17:50:53, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1072.32(9), mean: 2292.24, max: 3027.82
Date: 01-12 at 17:51:49, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1072.32(9), mean: 2055.93, max: 2983.85
Date: 01-12 at 17:52:50, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1072.32(9), mean: 1858.32, max: 2814.21
Date: 01-12 at 17:53:48, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1072.32(9), mean: 1149.39, max: 1242.29
Date: 01-12 at 17:54:49, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1072.32(9), mean: 1202.32, max: 1303.36
Date: 01-12 at 17:55:47, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1072.32(9), mean: 1285.81, max: 1507.68
Date: 01-12 at 17:56:48, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1061.65(11), mean: 1291.79, max: 1540.23
Date: 01-12 at 17:57:45, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1011.19(10), mean: 1263.07, max: 1586.65
Date: 01-12 at 17:58:42, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 1009.03(10), mean: 1182.35, max: 1382.17
Date: 01-12 at 17:59:40, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 998.21(9), mean: 1063.53, max: 1110.24
Date: 01-12 at 18:00:36, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 998.21(9), mean: 1048.56, max: 1126.65
Date: 01-12 at 18:01:36, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 984.09(9), mean: 1035.60, max: 1161.83
Date: 01-12 at 18:02:32, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 982.77(9), mean: 1022.77, max: 1067.47
Date: 01-12 at 18:03:28, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 978.92(9), mean: 1056.09, max: 1119.25
Date: 01-12 at 18:04:22, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 978.92(8), mean: 1107.71, max: 1185.19
Date: 01-12 at 18:05:18, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 978.92(8), mean: 1030.16, max: 1066.98
Date: 01-12 at 18:06:12, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 879.89, best obj: 978.92(8), mean: 1016.04, max: 1057.10
