Date: 04-10 at 01:17:08, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 539.31(5), mean: 633.88, max: 737.29
Date: 04-10 at 01:17:10, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 539.31(5), mean: 667.38, max: 855.45
Date: 04-10 at 01:17:11, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 474.45(5), mean: 722.78, max: 968.11
Date: 04-10 at 01:17:13, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 758.69, max: 1074.84
Date: 04-10 at 01:17:15, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 799.72, max: 1165.69
Date: 04-10 at 01:17:17, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 869.08, max: 1275.99
Date: 04-10 at 01:17:19, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 956.86, max: 1386.29
Date: 04-10 at 01:17:22, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1009.70, max: 1458.34
Date: 04-10 at 01:17:25, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1074.13, max: 1548.86
Date: 04-10 at 01:17:28, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1131.78, max: 1620.92
Date: 04-10 at 01:17:33, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1220.02, max: 1731.22
Date: 04-10 at 01:17:38, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1292.17, max: 1822.06
Date: 04-10 at 01:17:44, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1380.41, max: 1932.36
Date: 04-10 at 01:17:51, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 470.67(5), mean: 1453.09, max: 2023.21
