Date: 04-10 at 01:23:52, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 526.43(5), mean: 646.77, max: 920.70
Date: 04-10 at 01:23:54, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 514.82(5), mean: 639.06, max: 1035.83
Date: 04-10 at 01:23:56, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 488.50(5), mean: 633.50, max: 1120.02
Date: 04-10 at 01:23:58, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 669.27, max: 1245.94
Date: 04-10 at 01:23:59, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 740.69, max: 1335.98
Date: 04-10 at 01:24:01, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 832.88, max: 1461.89
Date: 04-10 at 01:24:03, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 923.37, max: 1571.04
Date: 04-10 at 01:24:05, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 985.39, max: 1638.09
Date: 04-10 at 01:24:08, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 1087.26, max: 1747.23
Date: 04-10 at 01:24:11, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 1171.29, max: 1837.26
Date: 04-10 at 01:24:15, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 1288.81, max: 1963.18
Date: 04-10 at 01:24:21, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 1390.68, max: 2072.32
Date: 04-10 at 01:24:29, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 1492.55, max: 2181.47
Date: 04-10 at 01:24:37, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 476.23(5), mean: 1555.13, max: 2248.52
