Date: 07-07 at 10:21:53, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1430.86(11) mean: 2847.16, max: 3381.39
Date: 07-07 at 10:23:16, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1335.64(10) mean: 2546.20, max: 3188.11
Date: 07-07 at 10:24:44, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1305.77(10) mean: 2402.25, max: 3037.28
Date: 07-07 at 10:26:05, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1277.84(10) mean: 2270.40, max: 2990.98
Date: 07-07 at 10:27:33, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1269.54(10) mean: 2293.23, max: 3011.05
Date: 07-07 at 10:28:57, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1266.15(10) mean: 1972.76, max: 2677.92
Date: 07-07 at 10:30:17, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1261.59(10) mean: 1382.11, max: 1661.69
Date: 07-07 at 10:31:38, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1215.82(10) mean: 1413.60, max: 1695.75
Date: 07-07 at 10:33:03, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1215.16(10) mean: 1420.31, max: 1704.08
Date: 07-07 at 10:34:27, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1215.16(10) mean: 1385.49, max: 1514.94
Date: 07-07 at 10:35:54, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1215.16(10) mean: 1283.23, max: 1335.45
Date: 07-07 at 10:37:25, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1215.16(10) mean: 1310.36, max: 1377.23
Date: 07-07 at 10:38:49, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1215.16(10) mean: 1371.50, max: 1444.73
Date: 07-07 at 10:40:15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1211.00(12) mean: 1328.23, max: 1466.90
Date: 07-07 at 10:41:38, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1170.53(11) mean: 1354.33, max: 1497.68
Date: 07-07 at 10:43:05, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1170.50(11) mean: 1348.60, max: 1502.07
Date: 07-07 at 10:44:32, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1302.60, max: 1557.35
Date: 07-07 at 10:46:00, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1245.81, max: 1320.32
Date: 07-07 at 10:47:29, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1243.12, max: 1326.89
Date: 07-07 at 10:48:56, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1258.87, max: 1344.60
Date: 07-07 at 10:50:20, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1289.96, max: 1382.00
Date: 07-07 at 10:51:51, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1334.36, max: 1434.60
Date: 07-07 at 10:53:16, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1285.41, max: 1475.29
Date: 07-07 at 10:54:41, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1320.04, max: 1521.61
Date: 07-07 at 10:56:06, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1250.89, max: 1359.03
Date: 07-07 at 10:57:31, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1246.28, max: 1396.79
Date: 07-07 at 10:58:57, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1237.63, max: 1356.37
Date: 07-07 at 11:00:25, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1272.04, max: 1383.65
Date: 07-07 at 11:01:47, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1239.33, max: 1306.09
Date: 07-07 at 11:03:14, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1229.80, max: 1344.77
Date: 07-07 at 11:04:43, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1285.88, max: 1404.10
Date: 07-07 at 11:06:08, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1235.58, max: 1314.88
Date: 07-07 at 11:07:35, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1166.18(11) mean: 1228.90, max: 1336.33
Date: 07-07 at 11:09:01, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1210.17, max: 1390.40
Date: 07-07 at 11:10:25, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1218.75, max: 1302.62
Date: 07-07 at 11:11:52, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1241.93, max: 1318.41
Date: 07-07 at 11:13:19, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1213.15, max: 1326.37
Date: 07-07 at 11:14:49, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1239.22, max: 1383.12
Date: 07-07 at 11:16:10, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1223.76, max: 1325.67
Date: 07-07 at 11:17:39, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1203.24, max: 1280.22
Date: 07-07 at 11:18:59, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.13(11) mean: 1201.02, max: 1281.43
Date: 07-07 at 11:20:28, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1162.05(11) mean: 1214.47, max: 1270.25
Date: 07-07 at 11:21:46, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1159.47(11) mean: 1187.42, max: 1224.25
Date: 07-07 at 11:23:18, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1159.47(11) mean: 1249.64, max: 1304.83
Date: 07-07 at 11:24:40, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1158.64(11) mean: 1202.00, max: 1244.71
Date: 07-07 at 11:26:03, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1154.95(11) mean: 1204.10, max: 1255.21
Date: 07-07 at 11:27:29, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1154.95(11) mean: 1276.46, max: 1342.74
Date: 07-07 at 11:28:55, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1150.56(11) mean: 1254.72, max: 1400.18
Date: 07-07 at 11:30:23, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1142.81(10) mean: 1192.96, max: 1243.41
Date: 07-07 at 11:31:46, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.90(10) mean: 1196.82, max: 1285.27
Date: 07-07 at 11:33:05, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1139.21(10) mean: 1177.85, max: 1229.87
Date: 07-07 at 11:34:32, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1139.21(10) mean: 1202.91, max: 1278.79
Date: 07-07 at 11:35:57, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1139.21(10) mean: 1196.38, max: 1320.64
