Date: 09-08 at 15:52:47, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1821.69(19), mean: 2671.43, max: 3397.70
Date: 09-08 at 15:54:12, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1729.05(18), mean: 2672.68, max: 3335.30
Date: 09-08 at 15:55:35, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1726.69(18), mean: 1865.03, max: 1937.67
Date: 09-08 at 15:57:04, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1724.90(18), mean: 1890.99, max: 1992.10
Date: 09-08 at 15:58:25, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1724.90(18), mean: 1926.75, max: 2053.36
Date: 09-08 at 15:59:45, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1724.90(18), mean: 1804.96, max: 1864.13
Date: 09-08 at 16:01:08, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1711.71(19), mean: 1820.97, max: 1922.70
Date: 09-08 at 16:02:29, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1711.35(18), mean: 1846.56, max: 1963.28
Date: 09-08 at 16:03:52, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1711.35(18), mean: 1860.51, max: 2018.23
Date: 09-08 at 16:05:15, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1711.35(18), mean: 1867.23, max: 2058.92
Date: 09-08 at 16:06:37, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1699.00(18), mean: 1840.42, max: 1996.80
Date: 09-08 at 16:07:58, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1689.77(18), mean: 1794.96, max: 1975.01
Date: 09-08 at 16:09:20, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1518.58, best obj: 1689.77(18), mean: 1837.61, max: 1990.58
