Date: 07-16 at 04:22:19, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1784.03(18) mean: 2757.68, max: 3495.22
Date: 07-16 at 04:23:18, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1724.83(18) mean: 2749.28, max: 3467.55
Date: 07-16 at 04:24:16, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1704.73(18) mean: 2666.43, max: 3386.89
Date: 07-16 at 04:25:17, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1667.77(18) mean: 1797.83, max: 1922.10
Date: 07-16 at 04:26:20, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1753.01, max: 1929.08
Date: 07-16 at 04:27:11, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1804.59, max: 1952.71
Date: 07-16 at 04:28:14, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1721.70, max: 1802.41
Date: 07-16 at 04:29:11, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1776.44, max: 1871.59
Date: 07-16 at 04:30:00, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1836.11, max: 1935.42
Date: 07-16 at 04:31:02, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1836.37, max: 2198.87
Date: 07-16 at 04:31:55, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1900.18, max: 2267.64
Date: 07-16 at 04:32:46, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1862.82, max: 2252.63
Date: 07-16 at 04:33:44, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1713.52, max: 1924.82
Date: 07-16 at 04:34:44, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1815.18, max: 1996.24
Date: 07-16 at 04:35:35, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.17(17) mean: 1761.54, max: 1957.01
Date: 07-16 at 04:36:32, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1723.83, max: 1917.21
Date: 07-16 at 04:37:27, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1766.34, max: 1960.78
Date: 07-16 at 04:38:22, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1700.16, max: 1864.35
Date: 07-16 at 04:39:19, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1685.56, max: 1882.10
Date: 07-16 at 04:40:21, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1655.24, max: 1786.50
Date: 07-16 at 04:41:08, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1784.53, max: 2018.87
Date: 07-16 at 04:41:59, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1771.26, max: 2011.02
Date: 07-16 at 04:42:50, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1719.57, max: 1915.07
Date: 07-16 at 04:43:35, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.00(16) mean: 1683.80, max: 1858.54
Date: 07-16 at 04:44:30, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1740.76, max: 1979.43
Date: 07-16 at 04:45:25, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1717.94, max: 2026.51
Date: 07-16 at 04:46:11, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1742.74, max: 2075.41
Date: 07-16 at 04:47:03, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1716.98, max: 1991.06
Date: 07-16 at 04:47:58, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1818.28, max: 2188.09
Date: 07-16 at 04:48:47, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1756.47, max: 2165.12
Date: 07-16 at 04:49:39, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1702.60, max: 1960.47
Date: 07-16 at 04:50:38, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1642.04, max: 1732.47
Date: 07-16 at 04:51:25, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1558.70(16) mean: 1769.51, max: 1910.10
Date: 07-16 at 04:52:17, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1689.76, max: 1939.03
Date: 07-16 at 04:53:09, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1615.12, max: 1691.42
Date: 07-16 at 04:53:59, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1642.83, max: 1751.63
Date: 07-16 at 04:55:00, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1610.75, max: 1697.97
Date: 07-16 at 04:56:02, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1605.47, max: 1692.06
Date: 07-16 at 04:56:55, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1720.10, max: 1956.63
Date: 07-16 at 04:57:48, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1651.66, max: 1834.78
Date: 07-16 at 04:58:40, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1667.34, max: 1869.54
Date: 07-16 at 04:59:29, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1650.91, max: 1785.93
Date: 07-16 at 05:00:25, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.15(16) mean: 1716.81, max: 1949.97
Date: 07-16 at 05:01:18, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1541.91(15) mean: 1686.63, max: 1981.96
Date: 07-16 at 05:02:12, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1531.53(15) mean: 1588.15, max: 1663.63
Date: 07-16 at 05:03:01, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1531.53(15) mean: 1598.42, max: 1721.23
Date: 07-16 at 05:03:54, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1531.53(15) mean: 1624.07, max: 1742.04
Date: 07-16 at 05:04:41, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1531.49(16) mean: 1603.44, max: 1724.48
Date: 07-16 at 05:05:32, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1513.51(15) mean: 1598.13, max: 1661.72
Date: 07-16 at 05:06:25, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1592.96, max: 1722.13
Date: 07-16 at 05:07:14, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1566.69, max: 1633.60
Date: 07-16 at 05:08:10, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1564.72, max: 1613.13
Date: 07-16 at 05:09:02, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1583.46, max: 1661.12
Date: 07-16 at 05:09:55, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1585.17, max: 1679.93
Date: 07-16 at 05:10:49, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1601.22, max: 1730.80
Date: 07-16 at 05:11:41, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1574.48, max: 1720.22
Date: 07-16 at 05:12:36, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1573.21, max: 1670.52
Date: 07-16 at 05:13:24, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1588.19, max: 1698.80
Date: 07-16 at 05:14:12, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1755.18, max: 1951.21
Date: 07-16 at 05:15:03, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1509.67(15) mean: 1660.30, max: 2000.58
