Date: 07-15 at 20:03:30, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1812.37(18) mean: 2800.90, max: 3477.27
Date: 07-15 at 20:04:24, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1707.34(17) mean: 2748.68, max: 3528.11
Date: 07-15 at 20:05:21, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1681.24(17) mean: 2627.34, max: 2994.43
Date: 07-15 at 20:06:19, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1676.20(17) mean: 2552.87, max: 2998.06
Date: 07-15 at 20:07:18, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1671.86(17) mean: 2212.94, max: 2943.04
Date: 07-15 at 20:08:10, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1625.98(16) mean: 2197.61, max: 2933.36
Date: 07-15 at 20:09:12, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1610.62(16) mean: 2107.96, max: 2966.73
Date: 07-15 at 20:10:19, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1610.62(16) mean: 1751.22, max: 1920.98
Date: 07-15 at 20:11:08, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1610.62(16) mean: 1827.35, max: 2003.66
Date: 07-15 at 20:12:03, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1610.62(16) mean: 1854.44, max: 2073.53
Date: 07-15 at 20:13:00, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1610.62(16) mean: 1838.26, max: 2040.44
Date: 07-15 at 20:14:03, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1610.62(16) mean: 1807.89, max: 1962.68
Date: 07-15 at 20:14:56, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1591.47(17) mean: 1786.15, max: 1988.65
Date: 07-15 at 20:15:51, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1587.88(17) mean: 1646.02, max: 1733.68
Date: 07-15 at 20:16:47, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1573.31(16) mean: 1648.31, max: 1786.31
Date: 07-15 at 20:17:43, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1564.14(16) mean: 1664.18, max: 1810.65
Date: 07-15 at 20:18:30, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.82(16) mean: 1701.07, max: 1846.69
Date: 07-15 at 20:19:21, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.82(16) mean: 1738.99, max: 1908.77
Date: 07-15 at 20:20:19, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.82(16) mean: 1716.34, max: 1955.33
Date: 07-15 at 20:21:14, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.82(16) mean: 1675.10, max: 1809.61
Date: 07-15 at 20:22:05, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.82(16) mean: 1741.10, max: 1878.42
Date: 07-15 at 20:23:03, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1556.92(16) mean: 1663.58, max: 1879.56
Date: 07-15 at 20:23:59, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1551.19(16) mean: 1624.99, max: 1893.99
Date: 07-15 at 20:24:55, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.98(16) mean: 1619.35, max: 1921.39
Date: 07-15 at 20:25:45, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.98(16) mean: 1635.81, max: 1784.39
Date: 07-15 at 20:26:35, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1634.07, max: 1772.57
Date: 07-15 at 20:27:33, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1604.43, max: 1701.80
Date: 07-15 at 20:28:25, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1658.34, max: 1746.65
Date: 07-15 at 20:29:16, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1617.10, max: 1770.51
Date: 07-15 at 20:30:08, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1689.92, max: 1869.50
Date: 07-15 at 20:31:05, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1709.37, max: 2003.63
Date: 07-15 at 20:31:56, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1701.17, max: 2029.33
Date: 07-15 at 20:32:47, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1695.16, max: 2088.01
Date: 07-15 at 20:33:37, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1603.35, max: 1681.60
Date: 07-15 at 20:34:32, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1655.89, max: 1976.67
Date: 07-15 at 20:35:22, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1706.87, max: 2018.31
Date: 07-15 at 20:36:19, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1643.31, max: 1893.18
Date: 07-15 at 20:37:09, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1544.22(15) mean: 1626.40, max: 1826.32
Date: 07-15 at 20:38:04, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1536.40(15) mean: 1624.14, max: 1827.75
