Date: 07-16 at 10:37:22, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1761.97(18) mean: 2776.08, max: 3563.12
Date: 07-16 at 10:38:19, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1687.34(17) mean: 2751.63, max: 3549.69
Date: 07-16 at 10:39:19, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1681.90(17) mean: 2294.97, max: 3111.60
Date: 07-16 at 10:40:11, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1681.79(17) mean: 2339.15, max: 3156.54
Date: 07-16 at 10:41:03, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 2394.90, max: 3144.60
Date: 07-16 at 10:42:00, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 2427.09, max: 3113.37
Date: 07-16 at 10:43:01, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 2149.64, max: 3072.29
Date: 07-16 at 10:43:57, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1821.71, max: 2076.36
Date: 07-16 at 10:44:52, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1871.88, max: 2139.24
Date: 07-16 at 10:45:51, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1994.99, max: 2288.63
Date: 07-16 at 10:46:49, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1817.54, max: 2114.21
Date: 07-16 at 10:47:44, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1842.98, max: 2203.22
Date: 07-16 at 10:48:41, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1914.17, max: 2278.27
Date: 07-16 at 10:49:31, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1679.55(17) mean: 1949.54, max: 2257.88
Date: 07-16 at 10:50:31, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1646.71(16) mean: 1733.09, max: 1843.26
Date: 07-16 at 10:51:23, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1800.03, max: 1925.01
Date: 07-16 at 10:52:15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1781.34, max: 1924.81
Date: 07-16 at 10:53:10, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1810.54, max: 1978.61
Date: 07-16 at 10:54:06, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1910.87, max: 2096.35
Date: 07-16 at 10:55:06, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1744.38, max: 1884.03
Date: 07-16 at 10:56:01, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1896.18, max: 2094.38
Date: 07-16 at 10:56:55, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1868.88, max: 2061.13
Date: 07-16 at 10:57:44, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1893.86, max: 2137.17
Date: 07-16 at 10:58:41, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1760.89, max: 2010.73
Date: 07-16 at 10:59:38, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1874.49, max: 2172.46
Date: 07-16 at 11:00:29, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1632.96(16) mean: 1781.41, max: 2041.11
Date: 07-16 at 11:01:27, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1619.59(16) mean: 1740.85, max: 2022.49
Date: 07-16 at 11:02:19, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.07(16) mean: 1749.06, max: 2016.95
Date: 07-16 at 11:03:08, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1609.07(16) mean: 1743.09, max: 1885.94
Date: 07-16 at 11:04:05, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1588.74(17) mean: 1649.07, max: 1733.78
Date: 07-16 at 11:05:03, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1588.14(17) mean: 1640.08, max: 1694.45
Date: 07-16 at 11:05:58, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1588.14(17) mean: 1647.60, max: 1731.89
Date: 07-16 at 11:06:55, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1588.14(17) mean: 1631.54, max: 1694.34
Date: 07-16 at 11:07:45, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1588.14(17) mean: 1708.97, max: 1772.54
Date: 07-16 at 11:08:32, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1588.14(17) mean: 1769.45, max: 1843.25
Date: 07-16 at 11:09:24, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.97(16) mean: 1827.04, max: 2134.95
Date: 07-16 at 11:10:19, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.08(16) mean: 1874.32, max: 2203.07
Date: 07-16 at 11:11:16, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1562.08(16) mean: 1787.06, max: 2207.42
Date: 07-16 at 11:12:10, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1553.12(16) mean: 1686.99, max: 2056.21
Date: 07-16 at 11:13:05, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1729.12, max: 2078.01
Date: 07-16 at 11:13:58, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1664.91, max: 2095.47
Date: 07-16 at 11:14:49, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1711.87, max: 2160.52
Date: 07-16 at 11:15:48, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1688.31, max: 2137.03
Date: 07-16 at 11:16:43, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1621.21, max: 1751.19
Date: 07-16 at 11:17:35, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1757.54, max: 2050.33
Date: 07-16 at 11:18:32, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1517.49(15) mean: 1759.34, max: 2122.31
