Date: 11-23 at 17:08:02, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1382.30(12), mean: 3302.62, max: 3952.74
Date: 11-23 at 17:09:03, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1267.25(12), mean: 2864.74, max: 3647.66
Date: 11-23 at 17:10:03, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1143.87(12), mean: 2847.40, max: 3638.61
Date: 11-23 at 17:11:05, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1139.48(12), mean: 2507.05, max: 3448.74
Date: 11-23 at 17:12:06, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1138.25(12), mean: 2207.80, max: 3074.95
Date: 11-23 at 17:13:10, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1128.16(13), mean: 2012.18, max: 2964.94
Date: 11-23 at 17:14:17, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1085.44(13), mean: 1271.60, max: 1378.80
Date: 11-23 at 17:15:18, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 971.41(11), mean: 1264.54, max: 1417.57
Date: 11-23 at 17:16:18, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 941.81(11), mean: 1140.40, max: 1367.61
Date: 11-23 at 17:17:15, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1108.57, max: 1281.92
Date: 11-23 at 17:18:15, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1070.03, max: 1292.46
Date: 11-23 at 17:19:17, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1059.36, max: 1221.06
Date: 11-23 at 17:20:17, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1060.78, max: 1189.27
Date: 11-23 at 17:21:20, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1061.32, max: 1187.38
Date: 11-23 at 17:22:19, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1103.41, max: 1233.62
Date: 11-23 at 17:23:24, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1045.11, max: 1182.65
Date: 11-23 at 17:24:20, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1078.00, max: 1228.89
Date: 11-23 at 17:25:21, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.19(11), mean: 1058.83, max: 1211.33
Date: 11-23 at 17:26:19, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 929.56(11), mean: 992.87, max: 1067.31
Date: 11-23 at 17:27:17, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 890.72(10), mean: 960.15, max: 1058.70
Date: 11-23 at 17:28:16, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 890.39(10), mean: 965.67, max: 1068.52
Date: 11-23 at 17:29:13, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 889.18(10), mean: 1029.41, max: 1141.18
Date: 11-23 at 17:30:09, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 889.18(10), mean: 943.27, max: 1064.75
Date: 11-23 at 17:31:04, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 889.18(10), mean: 919.17, max: 986.99
Date: 11-23 at 17:32:04, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 874.24(10), mean: 912.12, max: 955.69
Date: 11-23 at 17:33:00, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 888.09, max: 931.16
Date: 11-23 at 17:33:56, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 887.93, max: 931.80
Date: 11-23 at 17:34:52, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 893.71, max: 931.80
Date: 11-23 at 17:35:47, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 880.30, max: 931.80
Date: 11-23 at 17:36:43, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 879.67, max: 931.80
Date: 11-23 at 17:37:44, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 879.67, max: 931.80
Date: 11-23 at 17:38:37, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 864.33, max: 900.53
Date: 11-23 at 17:39:34, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 864.33, max: 900.53
Date: 11-23 at 17:40:29, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 864.33, max: 900.53
Date: 11-23 at 17:41:22, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 864.33, max: 900.53
Date: 11-23 at 17:42:14, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 861.74(10), mean: 864.33, max: 900.53
