Date: 11-21 at 04:40:39, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1403.84(14), mean: 3353.23, max: 4096.29
Date: 11-21 at 04:42:19, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1188.37(12), mean: 3119.37, max: 4020.24
Date: 11-21 at 04:44:02, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1097.73(12), mean: 2969.30, max: 3678.22
Date: 11-21 at 04:45:46, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1051.39(11), mean: 2992.29, max: 3706.16
Date: 11-21 at 04:47:28, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1051.39(11), mean: 2746.14, max: 3567.56
Date: 11-21 at 04:49:10, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1051.39(11), mean: 2617.57, max: 3527.83
Date: 11-21 at 04:50:59, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1051.39(11), mean: 1289.01, max: 1423.85
Date: 11-21 at 04:52:40, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1051.39(11), mean: 1242.48, max: 1408.39
Date: 11-21 at 04:54:19, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1013.86(13), mean: 1266.90, max: 1471.66
Date: 11-21 at 04:55:56, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 986.54(12), mean: 1266.53, max: 1509.34
Date: 11-21 at 04:57:26, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1475.32(13), mean: 3369.91, max: 4096.29
Date: 11-21 at 04:57:37, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1211.08, max: 1418.62
Date: 11-21 at 04:58:58, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1217.60(13), mean: 3300.15, max: 3965.76
Date: 11-21 at 04:59:13, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1164.39, max: 1302.17
Date: 11-21 at 05:00:34, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1056.76(12), mean: 3226.74, max: 3792.01
Date: 11-21 at 05:00:58, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1130.09, max: 1283.34
Date: 11-21 at 05:02:11, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1041.13(12), mean: 2514.77, max: 3528.99
Date: 11-21 at 05:02:34, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1096.99, max: 1279.14
Date: 11-21 at 05:03:45, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1031.29(12), mean: 2505.11, max: 3481.88
Date: 11-21 at 05:04:18, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1059.76, max: 1104.54
Date: 11-21 at 05:05:23, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1000.69(12), mean: 2324.08, max: 3163.76
Date: 11-21 at 05:05:53, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1061.85, max: 1098.22
Date: 11-21 at 05:06:58, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1000.55(12), mean: 2151.53, max: 3079.41
Date: 11-21 at 05:07:31, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1051.87, max: 1098.22
Date: 11-21 at 05:08:38, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 999.41(12), mean: 1221.16, max: 1358.15
Date: 11-21 at 05:09:10, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1051.44, max: 1098.22
Date: 11-21 at 05:10:14, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 967.24(12), mean: 1109.09, max: 1296.61
Date: 11-21 at 05:10:49, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1076.88, max: 1136.41
Date: 11-21 at 05:11:51, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 957.21(12), mean: 1089.96, max: 1308.82
Date: 11-21 at 05:12:36, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1054.85, max: 1098.88
Date: 11-21 at 05:13:22, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 957.11(12), mean: 1052.44, max: 1256.03
Date: 11-21 at 05:14:16, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 985.48(12), mean: 1048.92, max: 1097.73
Date: 11-21 at 05:14:56, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 956.76(12), mean: 1063.59, max: 1286.11
Date: 11-21 at 05:16:27, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 947.45(12), mean: 1009.68, max: 1089.49
Date: 11-21 at 05:17:53, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(12), mean: 1025.70, max: 1120.94
Date: 11-21 at 05:19:27, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 1050.77, max: 1160.80
Date: 11-21 at 05:21:03, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 1019.37, max: 1130.95
Date: 11-21 at 05:22:33, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 993.29, max: 1072.51
Date: 11-21 at 05:24:03, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 984.61, max: 1072.51
Date: 11-21 at 05:25:38, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 983.21, max: 1072.51
Date: 11-21 at 05:27:08, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 996.68, max: 1104.33
Date: 11-21 at 05:28:32, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 975.06, max: 1065.95
Date: 11-21 at 05:30:07, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 965.00, max: 1039.30
Date: 11-21 at 05:31:35, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 969.34, max: 1015.14
Date: 11-21 at 05:33:02, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 914.59(11), mean: 979.75, max: 1015.14
