Date: 07-08 at 12:15:54, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1306.27(14) mean: 3088.38, max: 4157.99
Date: 07-08 at 12:16:36, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1196.04(14) mean: 2949.07, max: 3854.16
Date: 07-08 at 12:17:25, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1066.45(13) mean: 2740.56, max: 3760.85
Date: 07-08 at 12:18:13, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1061.85(13) mean: 2711.72, max: 3770.20
Date: 07-08 at 12:19:04, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 992.60(12) mean: 2361.57, max: 3608.64
Date: 07-08 at 12:19:54, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 956.79(12) mean: 1205.05, max: 1453.92
Date: 07-08 at 12:20:40, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 956.79(12) mean: 1231.65, max: 1482.81
Date: 07-08 at 12:21:29, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 956.79(12) mean: 1192.94, max: 1460.15
Date: 07-08 at 12:22:13, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 956.79(12) mean: 1247.08, max: 1524.58
Date: 07-08 at 12:23:01, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 956.79(12) mean: 1086.10, max: 1201.47
Date: 07-08 at 12:23:47, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.68(12) mean: 1021.60, max: 1197.27
Date: 07-08 at 12:24:33, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 899.57(12) mean: 984.57, max: 1165.61
Date: 07-08 at 12:25:21, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 899.57(12) mean: 1018.69, max: 1202.32
Date: 07-08 at 12:26:09, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 960.05, max: 1046.10
Date: 07-08 at 12:26:58, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 945.29, max: 1048.21
Date: 07-08 at 12:27:43, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 956.23, max: 1017.00
Date: 07-08 at 12:28:29, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 932.99, max: 1015.80
Date: 07-08 at 12:29:15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 958.00, max: 1014.40
Date: 07-08 at 12:30:02, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 942.14, max: 1013.99
Date: 07-08 at 12:30:51, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 919.73, max: 978.41
Date: 07-08 at 12:31:38, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 912.14, max: 958.05
Date: 07-08 at 12:32:30, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 898.61(12) mean: 913.66, max: 958.05
Date: 07-08 at 12:33:26, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 861.07(11) mean: 903.49, max: 958.05
Date: 07-08 at 12:34:22, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 861.07(11) mean: 903.37, max: 958.05
Date: 07-08 at 12:35:15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 834.45(10) mean: 865.32, max: 919.55
Date: 07-08 at 12:36:08, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 863.78, max: 919.55
Date: 07-08 at 12:37:00, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 863.78, max: 919.55
Date: 07-08 at 12:38:00, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 863.78, max: 919.55
Date: 07-08 at 12:38:59, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 863.78, max: 919.55
Date: 07-08 at 12:39:56, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 863.78, max: 919.55
Date: 07-08 at 12:40:44, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 835.34, max: 885.79
Date: 07-08 at 12:41:39, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 835.34, max: 885.79
Date: 07-08 at 12:42:37, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 835.34, max: 885.79
Date: 07-08 at 12:43:26, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:44:18, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:45:10, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:46:03, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:46:55, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:47:51, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:48:54, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:49:54, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:50:54, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:51:57, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:52:59, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:54:04, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
Date: 07-08 at 12:55:11, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 831.74(10) mean: 831.74, max: 831.74
