Date: 07-06 at 15:56:58, iter: 1, new1, Khoo: 1613.59, current_best: 1937.32 best obj: 1937.32(23) mean: 2583.04, max: 2806.75
Date: 07-06 at 16:50:36, iter: 43, new1, Khoo: 1613.59, current_best: 1675.78 best obj: 1676.86(21) mean: 1746.69, max: 1838.11
Date: 07-06 at 16:51:42, iter: 44, new1, Khoo: 1613.59, current_best: 1673.29 best obj: 1673.29(21) mean: 1745.40, max: 1878.74
Date: 07-06 at 16:52:51, iter: 45, new1, Khoo: 1613.59, current_best: 1673.29 best obj: 1673.29(21) mean: 1714.12, max: 1849.03
Date: 07-06 at 16:53:59, iter: 46, new1, Khoo: 1613.59, current_best: 1666.20 best obj: 1666.20(21) mean: 1690.79, max: 1754.24
Date: 07-06 at 16:55:07, iter: 47, new1, Khoo: 1613.59, current_best: 1666.20 best obj: 1666.20(21) mean: 1690.52, max: 1762.90
Date: 07-06 at 16:56:15, iter: 48, new1, Khoo: 1613.59, current_best: 1664.55 best obj: 1664.55(21) mean: 1689.29, max: 1727.64
Date: 07-06 at 16:57:26, iter: 49, new1, Khoo: 1613.59, current_best: 1664.55 best obj: 1664.55(21) mean: 1680.13, max: 1704.28
Date: 07-06 at 16:58:36, iter: 50, new1, Khoo: 1613.59, current_best: 1664.55 best obj: 1666.20(21) mean: 1682.59, max: 1736.64
Date: 07-06 at 18:33:40, iter: 1, new1, Khoo: 1613.59, current_best: 1850.30 best obj: 1850.30(22) mean: 2526.97, max: 2811.70
Date: 07-06 at 18:34:50, iter: 2, new1, Khoo: 1613.59, current_best: 1809.83 best obj: 1809.83(22) mean: 2529.36, max: 2827.17
Date: 07-06 at 18:36:02, iter: 3, new1, Khoo: 1613.59, current_best: 1773.30 best obj: 1773.30(23) mean: 2490.17, max: 2823.66
Date: 07-06 at 18:37:15, iter: 4, new1, Khoo: 1613.59, current_best: 1754.63 best obj: 1754.63(23) mean: 2440.58, max: 2857.54
Date: 07-06 at 18:38:31, iter: 5, new1, Khoo: 1613.59, current_best: 1741.67 best obj: 1741.67(23) mean: 2450.09, max: 2880.85
Date: 07-06 at 18:39:48, iter: 6, new1, Khoo: 1613.59, current_best: 1741.67 best obj: 1741.67(23) mean: 2461.38, max: 2903.81
Date: 07-06 at 18:41:09, iter: 7, new1, Khoo: 1613.59, current_best: 1741.67 best obj: 1741.67(23) mean: 2400.70, max: 2922.73
Date: 07-06 at 18:42:28, iter: 8, new1, Khoo: 1613.59, current_best: 1741.67 best obj: 1741.67(23) mean: 2238.47, max: 2897.75
Date: 07-06 at 18:43:46, iter: 9, new1, Khoo: 1613.59, current_best: 1741.67 best obj: 1741.67(23) mean: 2186.53, max: 2889.19
Date: 07-06 at 18:45:08, iter: 11, new1, Khoo: 1613.59, current_best: 1741.67 best obj: 1746.49(23) mean: 1942.87, max: 2723.56
Date: 07-06 at 18:46:21, iter: 12, new1, Khoo: 1613.59, current_best: 1741.22 best obj: 1741.22(22) mean: 1925.18, max: 2716.37
Date: 07-06 at 18:47:31, iter: 13, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1933.09, max: 2706.89
Date: 07-06 at 18:48:44, iter: 14, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1905.98, max: 2687.85
Date: 07-06 at 18:49:58, iter: 15, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1815.41, max: 1965.26
Date: 07-06 at 18:51:11, iter: 16, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1812.58, max: 1959.10
Date: 07-06 at 18:52:21, iter: 17, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1858.99, max: 2003.41
Date: 07-06 at 18:53:37, iter: 19, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1857.98, max: 2044.11
Date: 07-06 at 18:54:50, iter: 20, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1824.51, max: 2049.78
Date: 07-06 at 18:56:04, iter: 21, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1810.23, max: 2144.10
Date: 07-06 at 18:57:12, iter: 22, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1820.73, max: 2031.93
Date: 07-06 at 18:58:20, iter: 24, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1888.92, max: 2020.15
Date: 07-06 at 18:59:29, iter: 25, new1, Khoo: 1613.59, current_best: 1714.32 best obj: 1714.32(21) mean: 1833.15, max: 2003.10
Date: 07-06 at 19:00:38, iter: 26, new1, Khoo: 1613.59, current_best: 1711.49 best obj: 1711.49(21) mean: 1787.67, max: 2045.77
Date: 07-06 at 19:01:45, iter: 27, new1, Khoo: 1613.59, current_best: 1709.42 best obj: 1709.42(22) mean: 1757.59, max: 1830.93
Date: 07-06 at 19:02:50, iter: 28, new1, Khoo: 1613.59, current_best: 1701.32 best obj: 1701.32(22) mean: 1777.25, max: 1860.44
Date: 07-06 at 19:03:55, iter: 29, new1, Khoo: 1613.59, current_best: 1701.32 best obj: 1701.32(22) mean: 1793.07, max: 1890.14
Date: 07-06 at 19:05:05, iter: 30, new1, Khoo: 1613.59, current_best: 1701.32 best obj: 1701.32(22) mean: 1738.87, max: 1789.86
Date: 07-06 at 19:06:16, iter: 31, new1, Khoo: 1613.59, current_best: 1701.32 best obj: 1702.54(21) mean: 1736.95, max: 1789.10
Date: 07-06 at 19:07:22, iter: 32, new1, Khoo: 1613.59, current_best: 1701.32 best obj: 1702.54(21) mean: 1742.90, max: 1809.08
Date: 07-06 at 19:08:28, iter: 33, new1, Khoo: 1613.59, current_best: 1701.32 best obj: 1702.54(21) mean: 1773.10, max: 1858.34
Date: 07-06 at 19:09:37, iter: 34, new1, Khoo: 1613.59, current_best: 1694.35 best obj: 1694.35(22) mean: 1768.14, max: 1917.60
Date: 07-06 at 19:10:47, iter: 35, new1, Khoo: 1613.59, current_best: 1694.35 best obj: 1694.35(22) mean: 1731.65, max: 1818.43
Date: 07-06 at 19:11:53, iter: 36, new1, Khoo: 1613.59, current_best: 1694.35 best obj: 1694.35(22) mean: 1750.78, max: 1874.58
Date: 07-06 at 19:13:04, iter: 37, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1724.44, max: 1791.16
Date: 07-06 at 19:14:14, iter: 38, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1716.02, max: 1748.55
Date: 07-06 at 19:15:22, iter: 39, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1726.82, max: 1769.76
Date: 07-06 at 19:16:26, iter: 40, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1679.88(21) mean: 1756.75, max: 1835.96
Date: 07-06 at 19:17:30, iter: 41, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1778.36, max: 1863.51
Date: 07-06 at 19:18:41, iter: 42, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1729.17, max: 1771.95
Date: 07-06 at 19:19:45, iter: 43, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1752.36, max: 1799.34
Date: 07-06 at 19:20:56, iter: 44, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1734.06, max: 1816.12
Date: 07-06 at 19:22:06, iter: 45, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1735.74, max: 1822.54
Date: 07-06 at 19:23:16, iter: 47, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1777.50, max: 1893.00
Date: 07-06 at 19:24:25, iter: 48, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1733.00, max: 1884.75
Date: 07-06 at 19:25:39, iter: 49, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1674.31(21) mean: 1724.41, max: 1892.07
Date: 07-06 at 19:27:03, iter: 50, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1668.06(21) mean: 1743.89, max: 1895.01
Date: 07-06 at 19:28:13, iter: 51, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1745.25, max: 1850.91
Date: 07-06 at 19:29:25, iter: 52, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1729.13, max: 1870.61
Date: 07-06 at 19:30:40, iter: 53, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1726.57, max: 1912.14
Date: 07-06 at 19:31:50, iter: 54, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1725.98, max: 1782.51
Date: 07-06 at 19:32:59, iter: 55, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1754.92, max: 1883.04
Date: 07-06 at 19:34:12, iter: 57, new1, Khoo: 1613.59, current_best: 1666.75 best obj: 1666.75(21) mean: 1796.12, max: 1982.94
Date: 07-06 at 19:35:28, iter: 58, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.06(21) mean: 1776.94, max: 2022.69
Date: 07-06 at 19:36:40, iter: 59, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.06(21) mean: 1753.97, max: 2024.84
Date: 07-06 at 19:37:52, iter: 60, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.75(21) mean: 1712.60, max: 1777.73
Date: 07-06 at 19:39:05, iter: 61, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.75(21) mean: 1701.79, max: 1739.72
Date: 07-06 at 19:40:25, iter: 62, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.75(21) mean: 1702.97, max: 1736.89
Date: 07-06 at 19:41:43, iter: 63, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.75(21) mean: 1704.18, max: 1774.34
Date: 07-06 at 19:42:54, iter: 64, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.75(21) mean: 1715.72, max: 1756.32
Date: 07-06 at 19:44:06, iter: 66, new1, Khoo: 1613.59, current_best: 1666.06 best obj: 1666.75(21) mean: 1782.21, max: 1897.67
Date: 07-06 at 19:45:20, iter: 67, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1741.61, max: 1939.29
Date: 07-06 at 19:46:30, iter: 68, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1735.19, max: 1878.47
Date: 07-06 at 19:47:42, iter: 69, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1705.51, max: 1751.80
Date: 07-06 at 19:48:51, iter: 70, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1714.71, max: 1763.79
Date: 07-06 at 19:50:06, iter: 71, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1706.19, max: 1792.49
Date: 07-06 at 20:01:57, iter: 73, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1759.56, max: 1953.23
Date: 07-06 at 20:33:19, iter: 74, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1738.42, max: 1943.71
Date: 07-06 at 22:10:54, iter: 75, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1719.66, max: 1847.24
Date: 07-06 at 22:59:44, iter: 76, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1718.87, max: 1851.41
Date: 07-06 at 23:01:00, iter: 78, new1, Khoo: 1613.59, current_best: 1665.11 best obj: 1665.11(21) mean: 1798.93, max: 1975.17
Date: 07-06 at 23:02:14, iter: 79, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1699.79, max: 1752.30
Date: 07-06 at 23:03:25, iter: 80, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1714.84, max: 1799.39
Date: 07-06 at 23:04:39, iter: 81, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1696.28, max: 1805.92
Date: 07-06 at 23:05:52, iter: 82, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1707.07, max: 1833.22
Date: 07-06 at 23:07:05, iter: 83, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1688.61, max: 1725.31
Date: 07-06 at 23:08:19, iter: 85, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1720.37, max: 1890.79
Date: 07-06 at 23:09:31, iter: 86, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1692.38, max: 1758.64
Date: 07-06 at 23:10:39, iter: 87, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1704.91, max: 1779.87
Date: 07-06 at 23:11:51, iter: 88, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.95(21) mean: 1708.64, max: 1811.69
Date: 07-06 at 23:13:04, iter: 89, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.95(21) mean: 1684.46, max: 1715.46
Date: 07-06 at 23:14:17, iter: 90, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.95(21) mean: 1687.64, max: 1741.14
Date: 07-06 at 23:15:29, iter: 91, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1668.76(21) mean: 1703.24, max: 1769.22
Date: 07-06 at 23:16:36, iter: 92, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1683.42(21) mean: 1738.37, max: 1786.71
Date: 07-06 at 23:17:45, iter: 93, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1670.41(21) mean: 1753.03, max: 1841.26
Date: 07-06 at 23:19:01, iter: 94, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1671.68(21) mean: 1709.15, max: 1830.34
Date: 07-06 at 23:20:17, iter: 95, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1670.46(21) mean: 1691.38, max: 1723.85
Date: 07-06 at 23:21:31, iter: 96, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1667.67(21) mean: 1695.38, max: 1724.59
Date: 07-06 at 23:22:41, iter: 97, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1667.38(21) mean: 1708.96, max: 1761.20
Date: 07-06 at 23:23:52, iter: 98, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1671.20(21) mean: 1707.06, max: 1776.44
Date: 07-06 at 23:24:59, iter: 99, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1671.20(21) mean: 1726.47, max: 1805.19
Date: 07-06 at 23:26:14, iter: 100, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1671.20(21) mean: 1698.47, max: 1724.34
Date: 07-06 at 23:27:25, iter: 101, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1706.60, max: 1779.66
Date: 07-06 at 23:28:41, iter: 102, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1699.33, max: 1781.32
Date: 07-06 at 23:29:54, iter: 103, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1705.15, max: 1758.59
Date: 07-06 at 23:31:07, iter: 104, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1694.57, max: 1732.73
Date: 07-06 at 23:32:19, iter: 105, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1692.14, max: 1732.73
Date: 07-06 at 23:33:34, iter: 107, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1724.77, max: 1895.87
Date: 07-06 at 23:34:45, iter: 108, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1721.03, max: 1845.44
Date: 07-06 at 23:35:57, iter: 109, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1705.29, max: 1860.35
Date: 07-06 at 23:37:09, iter: 110, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1692.37, max: 1752.25
Date: 07-06 at 23:38:18, iter: 112, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1764.60, max: 1830.69
Date: 07-06 at 23:39:32, iter: 113, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1707.16, max: 1759.36
Date: 07-06 at 23:40:41, iter: 114, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1665.11(21) mean: 1707.96, max: 1763.60
Date: 07-06 at 23:41:52, iter: 115, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1702.61, max: 1799.56
Date: 07-06 at 23:43:03, iter: 116, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1700.39, max: 1743.94
Date: 07-06 at 23:44:17, iter: 117, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1696.74, max: 1766.27
Date: 07-06 at 23:45:24, iter: 118, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1667.92(21) mean: 1715.08, max: 1805.15
Date: 07-06 at 23:46:37, iter: 119, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1664.03(21) mean: 1701.68, max: 1787.70
Date: 07-06 at 23:47:50, iter: 120, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1691.12, max: 1733.77
Date: 07-06 at 23:49:03, iter: 121, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1687.36, max: 1713.46
Date: 07-06 at 23:50:16, iter: 122, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1687.58, max: 1713.46
Date: 07-06 at 23:51:28, iter: 123, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1689.52, max: 1713.46
Date: 07-06 at 23:52:41, iter: 124, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1685.59, max: 1713.46
Date: 07-06 at 23:53:56, iter: 126, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1723.81, max: 1839.36
Date: 07-06 at 23:55:08, iter: 127, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1704.54, max: 1805.01
Date: 07-06 at 23:56:22, iter: 128, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1688.70, max: 1717.52
Date: 07-06 at 23:57:33, iter: 129, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1693.51, max: 1738.03
Date: 07-06 at 23:58:49, iter: 131, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1723.57, max: 1898.28
Date: 07-07 at 00:00:01, iter: 132, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1720.54, max: 1874.96
Date: 07-07 at 00:01:12, iter: 133, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1729.81, max: 1945.30
Date: 07-07 at 00:02:23, iter: 134, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1703.53, max: 1824.44
Date: 07-07 at 00:03:42, iter: 136, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1713.37, max: 1806.86
Date: 07-07 at 00:04:54, iter: 137, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1699.70, max: 1828.07
Date: 07-07 at 00:06:04, iter: 138, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1704.99, max: 1824.70
Date: 07-07 at 00:07:14, iter: 139, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1709.93, max: 1829.59
Date: 07-07 at 00:08:28, iter: 141, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1715.21, max: 1852.40
Date: 07-07 at 00:09:40, iter: 142, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1707.26, max: 1805.76
Date: 07-07 at 00:10:52, iter: 143, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1693.76, max: 1750.71
Date: 07-07 at 00:12:05, iter: 144, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1664.76(21) mean: 1687.02, max: 1741.16
Date: 07-07 at 00:13:19, iter: 145, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1680.82, max: 1696.20
Date: 07-07 at 00:14:33, iter: 146, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1683.81, max: 1723.94
Date: 07-07 at 00:15:48, iter: 147, new1, Khoo: 1613.59, current_best: 1663.74 best obj: 1663.74(21) mean: 1685.19, max: 1714.42
