Date: 01-27 at 19:37:41, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1290.85(16), mean: 2272.36, max: 2995.76
Date: 01-27 at 19:39:36, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1224.04(15), mean: 2269.66, max: 2977.64
Date: 01-27 at 19:41:38, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1190.19(15), mean: 2212.18, max: 2938.24
Date: 01-27 at 19:43:44, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 2045.35, max: 2868.53
Date: 01-27 at 19:45:40, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 2073.85, max: 2884.96
Date: 01-27 at 19:47:37, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 2081.36, max: 2891.01
Date: 01-27 at 19:49:48, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 1974.27, max: 2812.23
Date: 01-27 at 19:51:50, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 1803.04, max: 2655.13
Date: 01-27 at 19:54:14, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 2152.32, max: 2544.81
Date: 01-27 at 19:56:18, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 1980.15, max: 2529.02
Date: 01-27 at 19:58:15, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 1943.18, max: 2508.12
Date: 01-27 at 20:00:21, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 1856.55, max: 2386.63
Date: 01-27 at 20:02:23, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 2142.91, max: 2515.63
Date: 01-27 at 20:04:18, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1179.20(14), mean: 1879.35, max: 2485.49
