Date: 01-27 at 15:49:56, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1301.73(15), mean: 2339.16, max: 2933.92
Date: 01-27 at 15:51:51, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1222.23(14), mean: 2254.78, max: 2887.89
Date: 01-27 at 15:53:50, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1220.16(14), mean: 2031.82, max: 2830.29
Date: 01-27 at 15:55:48, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1219.76(14), mean: 2034.92, max: 2781.57
Date: 01-27 at 15:57:50, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1218.08(14), mean: 2052.48, max: 2815.08
Date: 01-27 at 15:59:48, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1218.08(14), mean: 1969.86, max: 2770.07
Date: 01-27 at 16:01:59, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1187.40(15), mean: 1513.83, max: 2286.74
Date: 01-27 at 16:03:57, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1162.72(15), mean: 1409.35, max: 2235.96
Date: 01-27 at 16:05:54, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1145.60(14), mean: 1433.92, max: 2267.32
Date: 01-27 at 16:07:54, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1130.98(13), mean: 1368.84, max: 1657.43
Date: 01-27 at 16:10:04, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1126.44(13), mean: 1246.44, max: 1452.54
Date: 01-27 at 16:11:58, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1124.64(13), mean: 1287.50, max: 1354.42
Date: 01-27 at 16:13:54, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1124.64(13), mean: 1323.91, max: 1397.94
Date: 01-27 at 16:15:58, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1124.64(13), mean: 1277.48, max: 1435.18
Date: 01-27 at 16:17:59, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1124.64(13), mean: 1281.79, max: 1436.61
Date: 01-27 at 16:20:01, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1124.64(13), mean: 1236.92, max: 1409.81
Date: 01-27 at 16:22:09, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1117.79(13), mean: 2088.47, max: 2450.78
Date: 01-27 at 16:24:15, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1117.79(13), mean: 1942.73, max: 2473.15
Date: 01-27 at 16:26:07, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1117.79(13), mean: 1931.95, max: 2371.68
Date: 01-27 at 16:28:00, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1117.79(13), mean: 1832.80, max: 2310.28
Date: 01-27 at 16:30:21, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1117.79(13), mean: 2190.11, max: 2424.62
Date: 01-27 at 16:32:22, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1053.5, best obj: 1117.79(13), mean: 1705.91, max: 2445.57
