Date: 08-09 at 04:40:00, #particle: 20, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1471.27(15), mean: 2432.90, max: 2804.78
Date: 08-09 at 04:41:24, #particle: 20, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1365.55(15), mean: 2275.06, max: 2723.76
Date: 08-09 at 04:42:54, #particle: 20, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1289.53(14), mean: 2047.88, max: 2586.21
Date: 08-09 at 04:44:23, #particle: 20, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1281.39(14), mean: 2053.55, max: 2580.79
Date: 08-09 at 04:45:45, #particle: 20, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1281.39(14), mean: 2067.78, max: 2580.99
Date: 08-09 at 04:47:26, #particle: 20, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1281.39(14), mean: 1420.55, max: 1600.21
Date: 08-09 at 04:48:49, #particle: 20, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1281.39(14), mean: 1458.16, max: 1620.48
Date: 08-09 at 04:50:17, #particle: 20, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1262.88(15), mean: 1465.06, max: 1604.96
Date: 08-09 at 04:51:59, #particle: 20, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1426.53, max: 1558.43
Date: 08-09 at 04:53:32, #particle: 20, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1367.30, max: 1580.29
Date: 08-09 at 04:54:52, #particle: 20, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1387.84, max: 1607.26
Date: 08-09 at 04:56:17, #particle: 20, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1369.93, max: 1653.72
Date: 08-09 at 04:57:46, #particle: 20, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1390.20, max: 1641.62
Date: 08-09 at 04:59:14, #particle: 20, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1425.94, max: 1667.49
Date: 08-09 at 05:00:35, #particle: 20, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1395.33, max: 1654.77
Date: 08-09 at 05:01:54, #particle: 20, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1361.29, max: 1631.76
Date: 08-09 at 05:03:24, #particle: 20, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1398.00, max: 1650.22
Date: 08-09 at 05:04:53, #particle: 20, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1472.64, max: 1787.48
Date: 08-09 at 05:06:23, #particle: 20, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2342.62, max: 2767.65
Date: 08-09 at 05:07:47, #particle: 20, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2330.97, max: 2724.89
Date: 08-09 at 05:09:14, #particle: 20, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2161.49, max: 2655.86
Date: 08-09 at 05:10:50, #particle: 20, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2184.84, max: 2614.85
Date: 08-09 at 05:12:27, #particle: 20, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1845.63, max: 2618.50
Date: 08-09 at 05:13:58, #particle: 20, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1613.51, max: 2479.52
Date: 08-09 at 05:15:15, #particle: 20, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1593.58, max: 2324.16
Date: 08-09 at 05:16:44, #particle: 20, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1700.22, max: 2316.30
Date: 08-09 at 05:18:14, #particle: 20, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1595.59, max: 2037.30
Date: 08-09 at 05:19:47, #particle: 20, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2384.99, max: 2893.26
Date: 08-09 at 05:21:20, #particle: 20, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2347.31, max: 2875.20
Date: 08-09 at 05:22:45, #particle: 20, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2329.00, max: 2809.79
Date: 08-09 at 05:24:24, #particle: 20, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2089.45, max: 2737.09
Date: 08-09 at 05:25:46, #particle: 20, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2074.05, max: 2669.32
Date: 08-09 at 05:27:18, #particle: 20, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1612.76, max: 2467.83
Date: 08-09 at 05:28:50, #particle: 20, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1724.79, max: 2336.34
Date: 08-09 at 05:30:17, #particle: 20, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1515.75, max: 2321.93
Date: 08-09 at 05:31:48, #particle: 20, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 1546.79, max: 2308.03
Date: 08-09 at 05:33:18, #particle: 20, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2297.14, max: 2689.84
Date: 08-09 at 05:34:42, #particle: 20, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2172.15, max: 2554.88
Date: 08-09 at 05:36:08, #particle: 20, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2138.61, max: 2581.20
Date: 08-09 at 05:37:30, #particle: 20, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2124.47, max: 2576.51
Date: 08-09 at 05:38:59, #particle: 20, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1151.84, best obj: 1231.54(15), mean: 2124.98, max: 2524.97
