Date: 12-30 at 10:32:23, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 1329.84(11), mean: 3291.62, max: 3863.40
Date: 12-30 at 10:33:08, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 1167.66(11), mean: 3076.80, max: 3673.65
Date: 12-30 at 10:34:00, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 1151.12(11), mean: 3059.64, max: 3616.23
Date: 12-30 at 10:34:49, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 1085.62(15), mean: 2433.53, max: 3294.12
Date: 12-30 at 10:35:44, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 1015.26(13), mean: 1162.69, max: 1308.43
Date: 12-30 at 10:36:31, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 983.64(13), mean: 1180.91, max: 1334.59
Date: 12-30 at 10:37:21, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 979.02(13), mean: 1143.85, max: 1321.13
Date: 12-30 at 10:38:16, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 937.39(11), mean: 1020.66, max: 1080.20
Date: 12-30 at 10:39:06, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 932.42(11), mean: 1046.83, max: 1118.34
Date: 12-30 at 10:39:59, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 932.42(11), mean: 1016.19, max: 1078.35
Date: 12-30 at 10:40:48, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 932.42(11), mean: 994.04, max: 1070.60
Date: 12-30 at 10:41:37, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 932.42(11), mean: 1036.65, max: 1118.78
Date: 12-30 at 10:42:31, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 932.42(11), mean: 999.72, max: 1063.45
Date: 12-30 at 10:43:19, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 919.51(11), mean: 1136.28, max: 1418.10
Date: 12-30 at 10:44:10, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 919.51(11), mean: 987.89, max: 1080.58
Date: 12-30 at 10:44:53, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 919.51(11), mean: 1005.28, max: 1081.00
Date: 12-30 at 10:45:42, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 902.32(11), mean: 958.64, max: 1046.66
Date: 12-30 at 10:46:33, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 872.45(10), mean: 987.61, max: 1079.98
Date: 12-30 at 10:47:19, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 870.29(10), mean: 989.59, max: 1093.99
Date: 12-30 at 10:48:08, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 870.29(10), mean: 950.27, max: 1025.70
Date: 12-30 at 10:49:00, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 869.11(10), mean: 928.81, max: 977.19
Date: 12-30 at 10:49:48, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 869.11(10), mean: 925.45, max: 977.19
Date: 12-30 at 10:50:33, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 869.11(10), mean: 926.69, max: 977.19
Date: 12-30 at 10:51:17, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 932.28, max: 989.38
Date: 12-30 at 10:52:05, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 903.99, max: 975.85
Date: 12-30 at 10:52:52, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 892.90, max: 951.14
Date: 12-30 at 10:53:37, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 889.24, max: 932.03
Date: 12-30 at 10:54:25, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 888.72, max: 927.58
Date: 12-30 at 10:55:17, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 983.02, max: 1545.95
Date: 12-30 at 10:56:01, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 956.45, max: 1427.43
Date: 12-30 at 10:56:45, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 915.69, max: 1301.19
Date: 12-30 at 10:57:31, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 893.31, max: 963.91
Date: 12-30 at 10:58:21, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 953.05, max: 1431.44
Date: 12-30 at 10:59:05, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78, best obj: 866.93(10), mean: 941.84, max: 1325.59
