Date: 07-15 at 13:16:41, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1429.48(11) mean: 3204.31, max: 4112.65
Date: 07-15 at 13:17:31, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1321.50(13) mean: 2926.54, max: 3922.78
Date: 07-15 at 13:18:27, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1165.39(12) mean: 2635.80, max: 3422.56
Date: 07-15 at 13:19:18, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1147.43(12) mean: 2571.17, max: 3309.78
Date: 07-15 at 13:20:09, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1141.44(12) mean: 2079.48, max: 3115.09
Date: 07-15 at 13:21:03, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1127.11(14) mean: 1900.53, max: 2760.11
Date: 07-15 at 13:21:59, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1096.57(13) mean: 1513.95, max: 2455.34
Date: 07-15 at 13:22:57, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 1065.09(12) mean: 1170.23, max: 1290.25
Date: 07-15 at 13:23:49, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 977.29(12) mean: 1125.07, max: 1282.75
Date: 07-15 at 13:24:45, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 969.60(12) mean: 1155.86, max: 1323.33
Date: 07-15 at 13:25:30, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 969.54(12) mean: 1166.33, max: 1325.22
Date: 07-15 at 13:26:20, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 969.48(12) mean: 1130.95, max: 1220.30
Date: 07-15 at 13:27:14, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 969.10(12) mean: 1048.79, max: 1153.59
Date: 07-15 at 13:28:03, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 824.78 best obj: 926.15(12) mean: 1042.42, max: 1184.91
