Date: 07-21 at 05:34:28, #particle: 20, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1889.75(22), mean: 2565.73, max: 2812.03
Date: 07-21 at 05:36:24, #particle: 20, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1782.71(22), mean: 2560.12, max: 2804.18
Date: 07-21 at 05:38:23, #particle: 20, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1739.72(21), mean: 2603.86, max: 2866.11
Date: 07-21 at 05:40:24, #particle: 20, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1736.77(21), mean: 2393.88, max: 2840.94
Date: 07-21 at 05:42:26, #particle: 20, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1736.77(21), mean: 2354.36, max: 2733.80
Date: 07-21 at 05:44:29, #particle: 20, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1736.77(21), mean: 2309.86, max: 2736.56
Date: 07-21 at 05:46:40, #particle: 20, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1730.09(22), mean: 1840.08, max: 1973.60
Date: 07-21 at 05:48:36, #particle: 20, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1708.89(22), mean: 1832.70, max: 1993.79
Date: 07-21 at 05:50:27, #particle: 20, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1677.91(21), mean: 1844.36, max: 2042.03
Date: 07-21 at 05:52:22, #particle: 20, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1673.78(21), mean: 1818.06, max: 2082.07
Date: 07-21 at 05:54:17, #particle: 20, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.68(21), mean: 1804.60, max: 2108.17
Date: 07-21 at 05:56:12, #particle: 20, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1763.56, max: 1855.35
Date: 07-21 at 05:58:06, #particle: 20, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1739.62, max: 1803.97
Date: 07-21 at 05:59:58, #particle: 20, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1769.32, max: 1843.59
Date: 07-21 at 06:01:53, #particle: 20, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1792.83, max: 1891.75
Date: 07-21 at 06:03:49, #particle: 20, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1766.10, max: 1910.95
Date: 07-21 at 06:05:45, #particle: 20, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1770.44, max: 1942.77
Date: 07-21 at 06:07:41, #particle: 20, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1755.44, max: 1973.25
Date: 07-21 at 06:09:37, #particle: 20, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1731.82, max: 1820.84
Date: 07-21 at 06:11:34, #particle: 20, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1773.01, max: 1880.87
Date: 07-21 at 06:13:34, #particle: 20, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1762.53, max: 1906.57
Date: 07-21 at 06:15:26, #particle: 20, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1731.02, max: 1820.57
Date: 07-21 at 06:17:21, #particle: 20, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1771.82, max: 1868.32
Date: 07-21 at 06:19:14, #particle: 20, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1770.32, max: 1921.91
Date: 07-21 at 06:21:11, #particle: 20, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1723.32, max: 1849.29
Date: 07-21 at 06:23:07, #particle: 20, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1718.70, max: 1816.73
Date: 07-21 at 06:25:01, #particle: 20, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1710.89, max: 1750.61
Date: 07-21 at 06:26:53, #particle: 20, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1720.72, max: 1796.14
Date: 07-21 at 06:28:43, #particle: 20, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1714.77, max: 1784.65
Date: 07-21 at 06:30:32, #particle: 20, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1672.01(21), mean: 1707.33, max: 1738.71
