Date: 07-20 at 19:59:01, #particle: 20, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1824.17(23), mean: 2543.24, max: 2797.83
Date: 07-20 at 20:00:41, #particle: 20, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1787.16(23), mean: 2557.07, max: 2791.57
Date: 07-20 at 20:02:24, #particle: 20, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1765.46(23), mean: 2539.38, max: 2801.89
Date: 07-20 at 20:04:10, #particle: 20, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.70(23), mean: 2556.46, max: 2831.26
Date: 07-20 at 20:05:58, #particle: 20, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.26(23), mean: 2478.35, max: 2836.07
Date: 07-20 at 20:07:45, #particle: 20, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.26(23), mean: 2402.42, max: 2819.76
Date: 07-20 at 20:09:34, #particle: 20, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.26(23), mean: 2215.48, max: 2838.37
Date: 07-20 at 20:11:20, #particle: 20, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.26(23), mean: 2030.96, max: 2808.61
Date: 07-20 at 20:13:08, #particle: 20, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.26(23), mean: 1990.74, max: 2771.65
Date: 07-20 at 20:14:54, #particle: 20, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1735.65(21), mean: 1967.40, max: 2797.46
Date: 07-20 at 20:16:38, #particle: 20, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1727.61(21), mean: 1921.41, max: 2812.46
Date: 07-20 at 20:18:20, #particle: 20, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1723.82(21), mean: 1910.46, max: 2845.10
Date: 07-20 at 20:20:05, #particle: 20, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1723.82(21), mean: 1885.88, max: 2657.18
Date: 07-20 at 20:21:51, #particle: 20, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1723.82(21), mean: 1844.44, max: 1957.46
Date: 07-20 at 20:23:36, #particle: 20, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1723.82(21), mean: 1875.41, max: 2001.16
Date: 07-20 at 20:25:19, #particle: 20, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1723.82(21), mean: 1817.93, max: 2059.53
Date: 07-20 at 20:26:58, #particle: 20, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1711.12(22), mean: 1854.66, max: 2102.49
Date: 07-20 at 20:28:37, #particle: 20, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.03(22), mean: 1863.86, max: 2134.28
