Date: 08-14 at 21:49:36, #particle: 35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1831.02(6), mean: 3444.17, max: 4264.55
Date: 08-14 at 21:51:48, #particle: 35, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1663.87(13), mean: 2821.78, max: 3887.82
Date: 08-14 at 21:54:20, #particle: 35, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1517.03(12), mean: 2557.14, max: 3873.20
Date: 08-14 at 21:56:35, #particle: 35, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1435.75(11), mean: 2414.43, max: 3671.16
Date: 08-14 at 21:58:39, #particle: 35, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1415.56(10), mean: 2197.43, max: 3470.78
Date: 08-14 at 22:00:45, #particle: 35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1406.81(10), mean: 1961.53, max: 3137.06
Date: 08-14 at 22:02:54, #particle: 35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1406.81(10), mean: 1811.91, max: 2823.44
Date: 08-14 at 22:05:30, #particle: 35, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1352.59(10), mean: 1710.76, max: 2750.79
Date: 08-14 at 22:07:29, #particle: 35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1704.99, max: 2738.64
Date: 08-14 at 22:09:42, #particle: 35, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1528.26, max: 1702.47
Date: 08-14 at 22:12:11, #particle: 35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1477.18, max: 1611.69
Date: 08-14 at 22:14:27, #particle: 35, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1435.49, max: 1487.07
Date: 08-14 at 22:16:49, #particle: 35, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1467.96, max: 1547.52
Date: 08-14 at 22:18:51, #particle: 35, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1654.58, max: 1990.46
Date: 08-14 at 22:21:13, #particle: 35, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1542.39, max: 2023.96
Date: 08-14 at 22:23:24, #particle: 35, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1447.30, max: 1798.78
Date: 08-14 at 22:25:49, #particle: 35, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1471.63, max: 1586.18
Date: 08-14 at 22:28:22, #particle: 35, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1673.11, max: 2119.80
Date: 08-14 at 22:30:48, #particle: 35, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 4096.95, max: 5056.45
Date: 08-14 at 22:33:06, #particle: 35, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 3872.90, max: 5036.74
Date: 08-14 at 22:35:17, #particle: 35, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 3563.94, max: 4533.05
Date: 08-14 at 22:37:32, #particle: 35, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 3412.65, max: 4421.77
Date: 08-14 at 22:39:32, #particle: 35, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 2840.11, max: 3850.28
Date: 08-14 at 22:41:56, #particle: 35, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 2773.74, max: 3830.69
Date: 08-14 at 22:44:09, #particle: 35, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1644.17, max: 1836.04
Date: 08-14 at 22:46:24, #particle: 35, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1823.37, max: 2068.42
Date: 08-14 at 22:48:30, #particle: 35, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1811.83, max: 2041.72
Date: 08-14 at 22:50:46, #particle: 35, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 4114.03, max: 5214.74
Date: 08-14 at 22:52:55, #particle: 35, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 3578.35, max: 4714.43
Date: 08-14 at 22:54:53, #particle: 35, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 3058.44, max: 4416.33
Date: 08-14 at 22:57:00, #particle: 35, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 2614.93, max: 4104.85
Date: 08-14 at 22:59:15, #particle: 35, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 2359.55, max: 3338.44
Date: 08-14 at 23:01:44, #particle: 35, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1570.31, max: 1709.18
Date: 08-14 at 23:03:42, #particle: 35, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1843.22, max: 2098.52
Date: 08-14 at 23:05:35, #particle: 35, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1692.68, max: 1993.31
Date: 08-14 at 23:07:36, #particle: 35, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1595.00, max: 1962.63
Date: 08-14 at 23:10:02, #particle: 35, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 4212.61, max: 5078.13
Date: 08-14 at 23:11:58, #particle: 35, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 3258.27, max: 4180.78
Date: 08-14 at 23:13:53, #particle: 35, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 2616.95, max: 3776.50
Date: 08-14 at 23:16:08, #particle: 35, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 2438.32, max: 3608.47
Date: 08-14 at 23:18:02, #particle: 35, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1755.38, max: 3261.18
Date: 08-14 at 23:20:02, #particle: 35, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1775.84, max: 2234.28
Date: 08-14 at 23:22:16, #particle: 35, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1769.50, max: 2265.18
Date: 08-14 at 23:24:20, #particle: 35, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1752.66, max: 2290.08
Date: 08-14 at 23:26:49, #particle: 35, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91, best obj: 1339.10(10), mean: 1530.88, max: 1709.18
