Date: 01-16 at 22:20:10, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1714.01(16), mean: 2698.78, max: 3359.37
Date: 01-16 at 22:21:01, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1611.67(16), mean: 2667.22, max: 3268.63
Date: 01-16 at 22:21:50, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1600.03(16), mean: 2424.64, max: 3064.91
Date: 01-16 at 22:22:41, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1600.03(16), mean: 2419.31, max: 3052.70
Date: 01-16 at 22:23:35, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1585.98(16), mean: 2143.66, max: 2923.16
Date: 01-16 at 22:24:22, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1576.38(16), mean: 2096.68, max: 2738.81
Date: 01-16 at 22:25:17, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1576.38(16), mean: 1900.83, max: 2593.14
Date: 01-16 at 22:26:18, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1576.38(16), mean: 1713.20, max: 2021.21
Date: 01-16 at 22:27:10, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1576.38(16), mean: 1758.60, max: 2034.98
Date: 01-16 at 22:28:09, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1562.66(16), mean: 1612.95, max: 1720.60
Date: 01-16 at 22:29:08, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1534.72(16), mean: 1583.60, max: 1642.94
Date: 01-16 at 22:29:55, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1617.35, max: 1698.74
Date: 01-16 at 22:30:54, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1578.47, max: 1652.70
Date: 01-16 at 22:31:45, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1610.19, max: 1683.59
Date: 01-16 at 22:32:40, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1613.67, max: 1750.23
Date: 01-16 at 22:33:37, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1580.76, max: 1640.14
Date: 01-16 at 22:34:30, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 2587.68, max: 3141.77
Date: 01-16 at 22:35:34, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1708.28, max: 1796.58
Date: 01-16 at 22:36:24, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1700.88, max: 1832.52
Date: 01-16 at 22:37:19, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1729.97, max: 1881.12
Date: 01-16 at 22:38:09, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 2564.51, max: 2923.16
Date: 01-16 at 22:39:09, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1371.69, best obj: 1521.35(16), mean: 1715.06, max: 1819.05
