Date: 07-16 at 11:55:14, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1476.73(4) mean: 3312.15, max: 4169.74
Date: 07-16 at 11:55:50, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1060.38(4) mean: 2501.80, max: 3550.98
Date: 07-16 at 11:56:31, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1039.01(4) mean: 2396.95, max: 3434.05
Date: 07-16 at 11:57:10, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 989.18(9) mean: 2401.43, max: 3477.81
Date: 07-16 at 11:58:07, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 871.32(7) mean: 2340.80, max: 3488.29
Date: 07-16 at 11:58:44, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 834.80(7) mean: 1582.92, max: 2387.04
Date: 07-16 at 11:59:30, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 828.14(7) mean: 1464.29, max: 2087.40
Date: 07-16 at 12:00:22, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 807.59(7) mean: 1374.19, max: 2033.59
Date: 07-16 at 12:01:13, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 806.93(7) mean: 1077.36, max: 1871.63
Date: 07-16 at 12:02:07, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 806.93(7) mean: 910.09, max: 1019.68
Date: 07-16 at 12:02:48, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 753.25(7) mean: 885.87, max: 981.03
Date: 07-16 at 12:03:17, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 719.12(6) mean: 761.34, max: 800.98
Date: 07-16 at 12:03:48, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 680.76(6) mean: 748.97, max: 798.21
Date: 07-16 at 12:04:45, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 676.94(5) mean: 748.07, max: 798.21
Date: 07-16 at 12:05:43, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 676.94(5) mean: 745.91, max: 798.21
Date: 07-16 at 12:06:22, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 676.94(5) mean: 753.68, max: 804.78
Date: 07-16 at 12:06:52, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 676.94(5) mean: 750.98, max: 782.52
Date: 07-16 at 12:07:20, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 676.94(5) mean: 743.50, max: 782.10
Date: 07-16 at 12:08:08, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 676.94(5) mean: 739.86, max: 782.49
Date: 07-16 at 12:08:36, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 660.92(4) mean: 679.97, max: 747.51
Date: 07-16 at 12:09:20, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 638.19(4) mean: 678.09, max: 731.65
Date: 07-16 at 12:10:10, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 638.19(4) mean: 671.46, max: 743.49
Date: 07-16 at 12:10:38, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 637.78, max: 690.40
Date: 07-16 at 12:11:07, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 628.02, max: 649.46
Date: 07-16 at 12:11:38, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 628.02, max: 649.46
Date: 07-16 at 12:12:08, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 628.02, max: 649.46
Date: 07-16 at 12:12:36, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 628.02, max: 649.46
Date: 07-16 at 12:13:07, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 628.02, max: 649.46
Date: 07-16 at 12:13:36, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 628.02, max: 649.46
Date: 07-16 at 12:14:03, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 614.88, max: 614.88
Date: 07-16 at 12:14:32, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 614.88, max: 614.88
Date: 07-16 at 12:15:00, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 614.88(4) mean: 614.88, max: 614.88
