Date: 07-16 at 14:23:07, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1205.41(4) mean: 3353.76, max: 3975.86
Date: 07-16 at 14:23:44, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1023.67(4) mean: 2057.82, max: 3108.77
Date: 07-16 at 14:24:17, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 950.18(7) mean: 2003.80, max: 2875.68
Date: 07-16 at 14:24:55, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 912.16(6) mean: 1550.47, max: 2343.33
Date: 07-16 at 14:25:45, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 876.78(6) mean: 1547.42, max: 2287.46
Date: 07-16 at 14:26:27, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 845.24(6) mean: 1043.54, max: 1530.18
Date: 07-16 at 14:27:05, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 822.94(6) mean: 1065.40, max: 1530.20
Date: 07-16 at 14:27:50, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 804.53(6) mean: 1028.44, max: 1550.35
Date: 07-16 at 14:28:24, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 793.96(6) mean: 900.78, max: 1126.20
Date: 07-16 at 14:28:57, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 785.40(7) mean: 824.64, max: 874.78
Date: 07-16 at 14:29:51, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 756.89(6) mean: 834.67, max: 913.24
Date: 07-16 at 14:30:24, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 756.89(6) mean: 838.92, max: 910.40
Date: 07-16 at 14:31:00, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 720.00(6) mean: 786.17, max: 835.68
Date: 07-16 at 14:31:55, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 711.79(6) mean: 829.11, max: 884.02
Date: 07-16 at 14:32:41, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 673.73(5) mean: 749.97, max: 828.92
Date: 07-16 at 14:33:32, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 655.09(5) mean: 728.01, max: 793.94
Date: 07-16 at 14:34:21, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 650.71(4) mean: 714.87, max: 771.52
