Date: 12-30 at 10:30:46, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1317.90(4), mean: 3589.02, max: 4172.62
Date: 12-30 at 10:31:44, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1232.57(4), mean: 3194.94, max: 3784.88
Date: 12-30 at 10:32:43, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1217.51(4), mean: 2847.16, max: 3338.64
Date: 12-30 at 10:33:41, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 1082.30(7), mean: 1769.77, max: 2382.71
Date: 12-30 at 10:34:39, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 942.55(7), mean: 1352.24, max: 1952.97
Date: 12-30 at 10:35:37, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 839.98(5), mean: 1334.50, max: 1996.21
Date: 12-30 at 10:36:36, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 817.49(5), mean: 1110.12, max: 1585.52
Date: 12-30 at 10:37:32, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 807.91(5), mean: 941.19, max: 1020.97
Date: 12-30 at 10:38:30, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 801.81(5), mean: 962.18, max: 1047.21
Date: 12-30 at 10:39:25, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 801.81(5), mean: 851.50, max: 970.90
Date: 12-30 at 10:40:24, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 797.63(5), mean: 828.79, max: 854.78
Date: 12-30 at 10:41:20, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 797.63(5), mean: 817.75, max: 845.47
Date: 12-30 at 10:42:14, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 590.6, best obj: 780.57(5), mean: 816.83, max: 887.32
