Date: 07-06 at 20:49:51, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1619.20(22) mean: 2538.85, max: 2929.79
Date: 07-06 at 20:51:56, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1566.87(20) mean: 2557.73, max: 2961.54
Date: 07-06 at 20:54:06, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1543.22(20) mean: 2498.24, max: 2980.98
Date: 07-06 at 20:56:14, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 2428.19, max: 2993.47
Date: 07-06 at 20:58:24, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 2248.17, max: 2869.00
Date: 07-06 at 21:00:32, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 1906.88, max: 2822.22
Date: 07-06 at 21:02:37, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 1661.88, max: 1839.86
Date: 07-06 at 21:04:43, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 1673.40, max: 1863.87
Date: 07-06 at 21:06:43, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 1643.05, max: 1813.52
Date: 07-06 at 21:08:47, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 1620.76, max: 1811.58
Date: 07-06 at 21:10:50, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.40(20) mean: 1668.40, max: 1846.02
Date: 07-06 at 21:12:48, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1532.00(19) mean: 1648.67, max: 1764.22
Date: 07-06 at 21:14:51, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1645.74, max: 1796.23
Date: 07-06 at 21:16:55, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1630.49, max: 1791.76
Date: 07-06 at 21:18:54, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1582.85, max: 1641.62
Date: 07-06 at 21:20:47, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1602.49, max: 1683.03
Date: 07-06 at 21:22:47, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1610.28, max: 1684.60
Date: 07-06 at 21:24:45, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1621.94, max: 1709.33
Date: 07-06 at 21:26:46, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1614.17, max: 1704.30
Date: 07-06 at 21:28:46, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1530.65(19) mean: 1648.77, max: 1734.21
