Date: 07-06 at 15:18:11, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1644.12(19) mean: 2090.56, max: 2887.55
Date: 07-06 at 15:20:16, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1587.93(19) mean: 1977.26, max: 2884.67
Date: 07-06 at 15:22:20, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1587.86(19) mean: 1989.60, max: 2904.36
Date: 07-06 at 15:24:23, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1561.59(19) mean: 1726.25, max: 1870.60
Date: 07-06 at 15:26:24, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1546.04(19) mean: 1762.12, max: 1914.46
Date: 07-06 at 15:28:25, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1546.04(19) mean: 1675.07, max: 1910.39
Date: 07-06 at 15:30:26, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1546.04(19) mean: 1640.61, max: 1851.31
Date: 07-06 at 15:32:28, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1546.04(19) mean: 1687.09, max: 1907.37
Date: 07-06 at 15:34:30, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1546.04(19) mean: 1715.42, max: 1959.97
Date: 07-06 at 15:36:36, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1546.04(19) mean: 1604.38, max: 1667.42
Date: 07-06 at 15:38:32, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1528.83(19) mean: 1603.08, max: 1700.03
Date: 07-06 at 15:40:30, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1522.07(19) mean: 1637.77, max: 1724.83
Date: 07-06 at 15:42:27, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1522.07(19) mean: 1612.37, max: 1730.89
Date: 07-06 at 15:44:23, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1522.07(19) mean: 1580.66, max: 1648.21
Date: 07-06 at 15:46:20, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1522.07(19) mean: 1625.50, max: 1698.07
