Date: 07-06 at 10:12:46, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1612.89(21) mean: 2495.47, max: 2953.91
Date: 07-06 at 10:14:18, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1574.46(20) mean: 2281.26, max: 2924.22
Date: 07-06 at 10:15:48, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1556.91(20) mean: 2163.84, max: 2936.98
Date: 07-06 at 10:17:24, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1551.91(20) mean: 1653.65, max: 1766.79
Date: 07-06 at 10:18:52, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1551.91(20) mean: 1655.61, max: 1776.37
Date: 07-06 at 10:20:20, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1551.91(20) mean: 1682.09, max: 1830.90
Date: 07-06 at 10:21:51, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1551.91(20) mean: 1692.87, max: 1869.42
Date: 07-06 at 10:23:21, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1551.91(20) mean: 1590.15, max: 1656.78
Date: 07-06 at 10:24:48, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1545.11(19) mean: 1576.82, max: 1637.92
Date: 07-06 at 10:26:16, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1543.67(19) mean: 1588.76, max: 1675.32
Date: 07-06 at 10:27:41, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1539.87(19) mean: 1603.12, max: 1709.31
Date: 07-06 at 10:29:11, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1539.87(19) mean: 1636.22, max: 1752.79
Date: 07-06 at 10:30:44, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1539.87(19) mean: 1589.21, max: 1645.23
