Date: 07-12 at 13:46:14, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1427.85(6) mean: 3589.69, max: 4392.12
Date: 07-12 at 13:47:02, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1358.01(5) mean: 3569.59, max: 4385.94
Date: 07-12 at 13:47:38, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1351.49(5) mean: 2838.15, max: 3682.47
Date: 07-12 at 13:48:14, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1350.42(5) mean: 2146.80, max: 2969.42
Date: 07-12 at 13:48:50, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1350.42(5) mean: 2191.94, max: 3012.34
Date: 07-12 at 13:49:30, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1350.42(5) mean: 1477.76, max: 1624.54
Date: 07-12 at 13:50:02, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1323.74(8) mean: 1433.66, max: 1657.57
Date: 07-12 at 13:50:34, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1315.91(8) mean: 1491.27, max: 1737.26
Date: 07-12 at 13:51:23, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1309.65(8) mean: 1480.84, max: 1798.93
Date: 07-12 at 13:51:59, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1307.21(8) mean: 1458.71, max: 1721.31
Date: 07-12 at 13:52:31, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1307.21(8) mean: 1443.96, max: 1706.42
Date: 07-12 at 13:53:10, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1307.21(8) mean: 1324.36, max: 1348.82
Date: 07-12 at 13:53:49, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1286.18(8) mean: 1321.78, max: 1379.34
Date: 07-12 at 13:54:34, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1325.76, max: 1383.30
Date: 07-12 at 13:55:05, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1382.79, max: 1445.79
Date: 07-12 at 13:55:40, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1346.71, max: 1485.58
Date: 07-12 at 13:56:15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1313.39, max: 1386.65
Date: 07-12 at 13:56:57, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1307.38, max: 1330.32
Date: 07-12 at 13:57:40, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1305.74, max: 1330.32
Date: 07-12 at 13:58:14, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1306.95, max: 1331.27
Date: 07-12 at 13:58:49, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1310.66, max: 1381.66
Date: 07-12 at 13:59:27, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1307.94, max: 1357.77
Date: 07-12 at 14:00:03, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1308.31, max: 1354.45
Date: 07-12 at 14:00:45, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1304.26, max: 1334.08
Date: 07-12 at 14:01:24, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1296.18, max: 1305.90
Date: 07-12 at 14:02:08, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1286.08, max: 1288.12
Date: 07-12 at 14:02:49, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1285.83(7) mean: 1287.86, max: 1314.84
